policy,seed,crossed_health_limit,time_to_health_limit_h,final_elapsed_h,final_max_damage_pct,final_damage_range_pct,start_count,assignment_change_count,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct
fixed_pair,2026,True,1063.0,1063.0,9.354275586442228,3.271050129583057,2,0,6.083225456859171,9.354275586442228,7.482422824444445
periodic_rotation,2026,True,545.0,545.0,9.35721211164595,6.617056670082951,24,22,2.7401554415629996,5.868599707253112,9.35721211164595
expected_max,2026,True,1389.0,1389.0,9.356480732485766,1.5801863863036179,26,24,7.776294346182148,9.356480732485766,9.23340452282123
gamma_cvar,2026,True,1389.0,1389.0,9.356480732485766,1.5801863863036179,26,24,7.776294346182148,9.356480732485766,9.23340452282123
fixed_pair,2027,True,1020.0,1020.0,9.354380040487246,2.819713691326198,2,0,6.534666349161048,9.354380040487246,7.482422824444445
periodic_rotation,2027,True,530.0,530.0,9.353555059279497,6.633631671300882,24,22,2.719923387978615,6.083736565419643,9.353555059279497
expected_max,2027,True,1343.0,1343.0,9.35395711403799,0.9914099921560471,26,24,8.362547121881942,9.35395711403799,9.272345049693358
gamma_cvar,2027,True,1344.0,1344.0,9.353901340841604,0.9882687471530325,24,22,8.365632593688572,9.353901340841604,9.270264229807111
fixed_pair,2028,True,1081.0,1081.0,9.357798359598942,2.2050386068082837,2,0,7.152759752790658,9.357798359598942,7.482422824444445
periodic_rotation,2028,True,529.0,529.0,9.360673348728778,6.3339072565833,24,22,3.026766092145477,5.78140609031194,9.360673348728778
expected_max,2028,True,1406.0,1406.0,9.36989343786607,0.5721563718901415,26,24,8.797737065975928,9.36989343786607,9.191835506361402
gamma_cvar,2028,True,1406.0,1406.0,9.36989343786607,0.5721563718901415,26,24,8.797737065975928,9.36989343786607,9.191835506361402
fixed_pair,2029,True,1111.0,1111.0,9.354826685725069,2.979646083907541,2,0,6.375180601817528,9.354826685725069,7.482422824444445
periodic_rotation,2029,True,560.0,560.0,9.35547612715238,6.420253538440971,25,23,2.9352225887114103,5.627880623596132,9.35547612715238
expected_max,2029,True,1434.0,1434.0,9.356233108448787,1.3917076726832853,27,25,7.964525435765502,9.316658144309892,9.356233108448787
gamma_cvar,2029,True,1431.0,1431.0,9.354558095085205,1.399188366368267,28,26,7.955369728716938,9.354558095085205,9.31103748048471
fixed_pair,2030,True,1058.0,1058.0,9.353649782061709,3.3803641115229635,2,0,5.973285670538745,9.353649782061709,7.482422824444445
periodic_rotation,2030,True,529.0,529.0,9.357812596992476,6.608250956920047,24,22,2.7495616400724288,5.65204888603239,9.357812596992476
expected_max,2030,True,1387.0,1387.0,9.353347881739017,1.6793676733409466,23,21,7.673980208398071,9.309578554058715,9.353347881739017
gamma_cvar,2030,True,1387.0,1387.0,9.353347881739017,1.6793676733409466,23,21,7.673980208398071,9.309578554058715,9.353347881739017
fixed_pair,2031,True,941.0,941.0,9.360162204681783,3.8311673509907846,2,0,5.528994853690999,9.360162204681783,7.482422824444445
periodic_rotation,2031,True,466.0,466.0,9.39495429774126,6.853857358709105,21,19,2.5410969390321547,5.6796002770981735,9.39495429774126
expected_max,2031,True,1267.0,1267.0,9.358531502891106,2.331436775162673,26,24,7.027094727728433,9.358531502891106,9.278220199117778
gamma_cvar,2031,True,1267.0,1267.0,9.358531502891106,2.331436775162673,26,24,7.027094727728433,9.358531502891106,9.278220199117778
fixed_pair,2032,True,1087.0,1087.0,9.359441413486726,2.902528187265327,2,0,6.456913226221399,9.359441413486726,7.482422824444445
periodic_rotation,2032,True,549.0,549.0,9.356479341675232,6.590891957086773,24,22,2.7655873845884598,5.403772641941694,9.356479341675232
expected_max,2032,True,1405.0,1405.0,9.354718803750016,1.3688678243257195,26,24,7.9858509794242964,9.354718803750016,9.288519799694345
gamma_cvar,2032,True,1410.0,1410.0,9.356099540348605,1.3561289624044992,24,22,7.999970577944106,9.356099540348605,9.30917495223558
fixed_pair,2033,True,1013.0,1013.0,9.364132000114125,3.1149566644951614,2,0,6.249175335618964,9.364132000114125,7.482422824444445
periodic_rotation,2033,True,549.0,549.0,9.357832674673233,6.620437075257277,24,22,2.7373955994159562,6.104096261893967,9.357832674673233
expected_max,2033,True,1390.0,1390.0,9.353158079302814,1.4509749974600457,29,27,7.902183081842768,9.351166614865678,9.353158079302814
gamma_cvar,2033,True,1387.0,1387.0,9.353932385496552,1.4610115203202056,31,29,7.892920865176347,9.344426746812594,9.353932385496552
fixed_pair,2034,True,972.0,972.0,9.376791477764954,3.6754702543251687,2,0,5.701321223439785,9.376791477764954,7.482422824444445
periodic_rotation,2034,True,480.0,480.0,9.353338967355256,6.978965331483744,21,19,2.374373635871512,5.6230557711314555,9.353338967355256
expected_max,2034,True,1271.0,1271.0,9.356588999305872,2.146520467462631,26,24,7.210068531843241,9.356588999305872,9.216647136675066
gamma_cvar,2034,True,1293.0,1293.0,9.379783652502079,2.1032787710149172,26,24,7.276504881487162,9.379783652502079,9.352617200894018
fixed_pair,2035,True,1077.0,1077.0,9.35396592682592,3.5354722591751813,2,0,5.818493667650738,9.35396592682592,7.482422824444445
periodic_rotation,2035,True,566.0,566.0,9.353594368544657,6.742384229520404,25,23,2.6112101390242533,5.630717669163871,9.353594368544657
expected_max,2035,True,1428.0,1428.0,9.354619753023796,1.7032679181175432,26,24,7.651351834906253,9.354619753023796,9.295156706617707
gamma_cvar,2035,True,1428.0,1428.0,9.354619753023796,1.7032679181175432,26,24,7.651351834906253,9.354619753023796,9.295156706617707
