policy,seed,crossed_health_limit,time_to_health_limit_h,final_elapsed_h,final_max_damage_pct,final_damage_range_pct,start_count,assignment_change_count,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct
fixed_pair,2026,True,1329.0,1329.0,9.356404247062214,2.465316069159117,2,0,6.891088177903097,9.356404247062214,7.482422824444445
health_greedy,2026,True,1727.0,1727.0,9.35610410753935,0.6877576169279234,36,34,8.668346490611427,9.35610410753935,9.31493563280482
expected_hysteresis,2026,True,1735.0,1735.0,9.353255902232693,0.6474019022228799,33,31,8.705854000009813,9.349206696324966,9.353255902232693
fixed_pair,2027,True,1323.0,1323.0,9.353569521848467,2.4649602350219144,2,0,6.8886092868265525,9.353569521848467,7.482422824444445
health_greedy,2027,True,1720.0,1720.0,9.355117247925683,0.7021468242183495,37,35,8.652970423707334,9.291285822970012,9.355117247925683
expected_hysteresis,2027,True,1731.0,1731.0,9.353205209765147,0.6507554297322571,34,32,8.70244978003289,9.353205209765147,9.332455011971463
fixed_pair,2028,True,1330.0,1330.0,9.356321227931131,2.4662735436448813,2,0,6.89004768428625,9.356321227931131,7.482422824444445
health_greedy,2028,True,1738.0,1738.0,9.354159768852561,0.6450228719155309,37,35,8.70913689693703,9.351626727574926,9.354159768852561
expected_hysteresis,2028,True,1738.0,1738.0,9.354052155241446,0.6449152583044153,37,35,8.70913689693703,9.351729449658258,9.354052155241446
fixed_pair,2029,True,1326.0,1326.0,9.353641816955298,2.4679482304238096,2,0,6.885693586531488,9.353641816955298,7.482422824444445
health_greedy,2029,True,1724.0,1724.0,9.353527209515788,0.6489016436092943,34,32,8.704625565906493,9.353527209515788,9.339815145582596
expected_hysteresis,2029,True,1722.0,1722.0,9.355356436111206,0.6590048968598659,36,34,8.69635153925134,9.355356436111206,9.333846597527042
fixed_pair,2030,True,1342.0,1342.0,9.35309419752528,2.4497101394192367,2,0,6.9033840581060435,9.35309419752528,7.482422824444445
health_greedy,2030,True,1741.0,1741.0,9.356337756305788,0.6844846985527084,35,33,8.67185305775308,9.29882662590825,9.356337756305788
expected_hysteresis,2030,True,1740.0,1740.0,9.353357263419051,0.6861036287157702,36,34,8.66725363470328,9.353357263419051,9.296846383360348
fixed_pair,2031,True,1329.0,1329.0,9.354747096228857,2.4670024127702055,2,0,6.887744683458652,9.354747096228857,7.482422824444445
health_greedy,2031,True,1734.0,1734.0,9.356094301600125,0.6673296829734241,37,35,8.688764618626701,9.331300115908268,9.356094301600125
expected_hysteresis,2031,True,1733.0,1733.0,9.353235862753056,0.6685658282872655,34,32,8.68467003446579,9.353235862753056,9.322727519471478
fixed_pair,2032,True,1337.0,1337.0,9.355460931097186,2.462092907684597,2,0,6.893368023412589,9.355460931097186,7.482422824444445
health_greedy,2032,True,1740.0,1740.0,9.356902235502378,0.6621334757991129,36,34,8.694768759703265,9.356902235502378,9.326601948638157
expected_hysteresis,2032,True,1739.0,1739.0,9.356162276300093,0.6662411479799601,34,32,8.689921128320133,9.356162276300093,9.318510079749265
fixed_pair,2033,True,1342.0,1342.0,9.355098032108646,2.4654686073359358,2,0,6.889629424772711,9.355098032108646,7.482422824444445
health_greedy,2033,True,1740.0,1740.0,9.355167361506577,0.6983342684699689,37,35,8.656833093036608,9.30311909007498,9.355167361506577
expected_hysteresis,2033,True,1740.0,1740.0,9.353298297169097,0.6964652041324886,34,32,8.656833093036608,9.353298297169097,9.296130668360357
fixed_pair,2034,True,1326.0,1326.0,9.354531706538692,2.470945745007186,2,0,6.883585961531506,9.354531706538692,7.482422824444445
health_greedy,2034,True,1725.0,1725.0,9.355015844968088,0.6909560226784457,36,34,8.664059822289643,9.355015844968088,9.304275343360356
expected_hysteresis,2034,True,1724.0,1724.0,9.356845049099142,0.6962943248592985,34,32,8.660550724239844,9.356845049099142,9.294521625027027
fixed_pair,2035,True,1331.0,1331.0,9.356421585466794,2.470879717019634,2,0,6.88554186844716,9.356421585466794,7.482422824444445
health_greedy,2035,True,1733.0,1733.0,9.35744272652314,0.6712565003906796,37,35,8.68618622613246,9.336530087158279,9.35744272652314
expected_hysteresis,2035,True,1733.0,1733.0,9.357646839836393,0.6714606137039336,36,34,8.68618622613246,9.357646839836393,9.333164414193696
