demand_net_power_kw,mode,active_stack_count,total_chemical_input_lhv_kw,hydrogen_g_per_s,system_efficiency_lhv_pct,power_balance_error_kw,stack_1_net_power_kw,stack_1_gross_power_kw,stack_1_efficiency_lhv_pct,stack_1_current_density_a_cm2,stack_2_net_power_kw,stack_2_gross_power_kw,stack_2_efficiency_lhv_pct,stack_2_current_density_a_cm2,stack_3_net_power_kw,stack_3_gross_power_kw,stack_3_efficiency_lhv_pct,stack_3_current_density_a_cm2,step,time_s,strategy,stack_state_changes,stack_starts,stack_stops,hydrogen_g,cumulative_hydrogen_g,seed,load_state,event_id,event_boundary
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,0,0.0,average,2,2,0,0.4324580141259201,0.4324580141259201,2027,0,0,True
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,1,1.0,average,0,0,0,0.4324580141259201,0.8649160282518402,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,2,2.0,average,0,0,0,0.4324580141259201,1.2973740423777604,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,3,3.0,average,0,0,0,0.4324580141259201,1.7298320565036804,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,4,4.0,average,0,0,0,0.4324580141259201,2.1622900706296004,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,5,5.0,average,0,0,0,0.4324580141259201,2.5947480847555204,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,6,6.0,average,0,0,0,0.4324580141259201,3.0272060988814404,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,7,7.0,average,0,0,0,0.4324580141259201,3.4596641130073604,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,8,8.0,average,0,0,0,0.4324580141259201,3.8921221271332804,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,9,9.0,average,0,0,0,0.4324580141259201,4.324580141259201,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,10,10.0,average,0,0,0,0.4324580141259201,4.757038155385121,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,11,11.0,average,0,0,0,0.4324580141259201,5.189496169511042,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,12,12.0,average,0,0,0,0.4324580141259201,5.621954183636962,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,13,13.0,average,0,0,0,0.4324580141259201,6.054412197762883,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,14,14.0,average,0,0,0,0.4324580141259201,6.486870211888803,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,15,15.0,average,0,0,0,0.4324580141259201,6.9193282260147235,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,16,16.0,average,0,0,0,0.4324580141259201,7.351786240140644,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,17,17.0,average,0,0,0,0.4324580141259201,7.784244254266564,2027,0,0,False
24.64980553713805,stack_2+stack_3,2,51.89496169511041,0.4324580141259201,47.49941946572547,0.0,0.0,0.0,0.0,0.0,12.324902768569025,15.304666494117827,47.08762740837619,0.1707427087456512,12.324902768569025,15.329313010065357,47.805357543806345,0.15312825579454653,18,18.0,average,0,0,0,0.4324580141259201,8.216702268392485,2027,0,0,False
50.85734397388092,stack_2+stack_3,2,104.05105137658401,0.8670920948048668,48.877299461220076,0.0,0.0,0.0,0.0,0.0,25.42867198694046,28.169140834195055,48.629876861439826,0.3417627581562201,25.42867198694046,28.217003723794342,49.130400024710276,0.30755595104623035,19,19.0,average,0,0,0,0.8670920948048668,9.083794363197352,2027,1,1,True
50.85734397388092,stack_2+stack_3,2,104.05105137658401,0.8670920948048668,48.877299461220076,0.0,0.0,0.0,0.0,0.0,25.42867198694046,28.169140834195055,48.629876861439826,0.3417627581562201,25.42867198694046,28.217003723794342,49.130400024710276,0.30755595104623035,20,20.0,average,0,0,0,0.8670920948048668,9.95088645800222,2027,1,1,False
50.85734397388092,stack_2+stack_3,2,104.05105137658401,0.8670920948048668,48.877299461220076,0.0,0.0,0.0,0.0,0.0,25.42867198694046,28.169140834195055,48.629876861439826,0.3417627581562201,25.42867198694046,28.217003723794342,49.130400024710276,0.30755595104623035,21,21.0,average,0,0,0,0.8670920948048668,10.817978552807087,2027,1,1,False
50.85734397388092,stack_2+stack_3,2,104.05105137658401,0.8670920948048668,48.877299461220076,0.0,0.0,0.0,0.0,0.0,25.42867198694046,28.169140834195055,48.629876861439826,0.3417627581562201,25.42867198694046,28.217003723794342,49.130400024710276,0.30755595104623035,22,22.0,average,0,0,0,0.8670920948048668,11.685070647611955,2027,1,1,False
50.85734397388092,stack_2+stack_3,2,104.05105137658401,0.8670920948048668,48.877299461220076,0.0,0.0,0.0,0.0,0.0,25.42867198694046,28.169140834195055,48.629876861439826,0.3417627581562201,25.42867198694046,28.217003723794342,49.130400024710276,0.30755595104623035,23,23.0,average,0,0,0,0.8670920948048668,12.552162742416822,2027,1,1,False
50.85734397388092,stack_2+stack_3,2,104.05105137658401,0.8670920948048668,48.877299461220076,0.0,0.0,0.0,0.0,0.0,25.42867198694046,28.169140834195055,48.629876861439826,0.3417627581562201,25.42867198694046,28.217003723794342,49.130400024710276,0.30755595104623035,24,24.0,average,0,0,0,0.8670920948048668,13.41925483722169,2027,1,1,False
50.85734397388092,stack_2+stack_3,2,104.05105137658401,0.8670920948048668,48.877299461220076,0.0,0.0,0.0,0.0,0.0,25.42867198694046,28.169140834195055,48.629876861439826,0.3417627581562201,25.42867198694046,28.217003723794342,49.130400024710276,0.30755595104623035,25,25.0,average,0,0,0,0.8670920948048668,14.286346932026557,2027,1,1,False
50.85734397388092,stack_2+stack_3,2,104.05105137658401,0.8670920948048668,48.877299461220076,0.0,0.0,0.0,0.0,0.0,25.42867198694046,28.169140834195055,48.629876861439826,0.3417627581562201,25.42867198694046,28.217003723794342,49.130400024710276,0.30755595104623035,26,26.0,average,0,0,0,0.8670920948048668,15.153439026831425,2027,1,1,False
93.2685512875806,stack_2+stack_3,2,206.61047631057116,1.7217539692547597,45.142217835741256,0.0,0.0,0.0,0.0,0.0,46.6342756437903,50.26375383803998,44.49597217337159,0.6852052465724087,46.6342756437903,49.41936094137437,45.82738134730523,0.6047219453524236,27,27.0,average,0,0,0,1.7217539692547597,16.875192996086184,2027,2,2,True
93.2685512875806,stack_2+stack_3,2,206.61047631057116,1.7217539692547597,45.142217835741256,0.0,0.0,0.0,0.0,0.0,46.6342756437903,50.26375383803998,44.49597217337159,0.6852052465724087,46.6342756437903,49.41936094137437,45.82738134730523,0.6047219453524236,28,28.0,average,0,0,0,1.7217539692547597,18.596946965340944,2027,2,2,False
93.2685512875806,stack_2+stack_3,2,206.61047631057116,1.7217539692547597,45.142217835741256,0.0,0.0,0.0,0.0,0.0,46.6342756437903,50.26375383803998,44.49597217337159,0.6852052465724087,46.6342756437903,49.41936094137437,45.82738134730523,0.6047219453524236,29,29.0,average,0,0,0,1.7217539692547597,20.318700934595704,2027,2,2,False
93.2685512875806,stack_2+stack_3,2,206.61047631057116,1.7217539692547597,45.142217835741256,0.0,0.0,0.0,0.0,0.0,46.6342756437903,50.26375383803998,44.49597217337159,0.6852052465724087,46.6342756437903,49.41936094137437,45.82738134730523,0.6047219453524236,30,30.0,average,0,0,0,1.7217539692547597,22.040454903850463,2027,2,2,False
93.2685512875806,stack_2+stack_3,2,206.61047631057116,1.7217539692547597,45.142217835741256,0.0,0.0,0.0,0.0,0.0,46.6342756437903,50.26375383803998,44.49597217337159,0.6852052465724087,46.6342756437903,49.41936094137437,45.82738134730523,0.6047219453524236,31,31.0,average,0,0,0,1.7217539692547597,23.762208873105223,2027,2,2,False
93.2685512875806,stack_2+stack_3,2,206.61047631057116,1.7217539692547597,45.142217835741256,0.0,0.0,0.0,0.0,0.0,46.6342756437903,50.26375383803998,44.49597217337159,0.6852052465724087,46.6342756437903,49.41936094137437,45.82738134730523,0.6047219453524236,32,32.0,average,0,0,0,1.7217539692547597,25.483962842359983,2027,2,2,False
93.2685512875806,stack_2+stack_3,2,206.61047631057116,1.7217539692547597,45.142217835741256,0.0,0.0,0.0,0.0,0.0,46.6342756437903,50.26375383803998,44.49597217337159,0.6852052465724087,46.6342756437903,49.41936094137437,45.82738134730523,0.6047219453524236,33,33.0,average,0,0,0,1.7217539692547597,27.205716811614742,2027,2,2,False
93.2685512875806,stack_2+stack_3,2,206.61047631057116,1.7217539692547597,45.142217835741256,0.0,0.0,0.0,0.0,0.0,46.6342756437903,50.26375383803998,44.49597217337159,0.6852052465724087,46.6342756437903,49.41936094137437,45.82738134730523,0.6047219453524236,34,34.0,average,0,0,0,1.7217539692547597,28.927470780869502,2027,2,2,False
93.2685512875806,stack_2+stack_3,2,206.61047631057116,1.7217539692547597,45.142217835741256,0.0,0.0,0.0,0.0,0.0,46.6342756437903,50.26375383803998,44.49597217337159,0.6852052465724087,46.6342756437903,49.41936094137437,45.82738134730523,0.6047219453524236,35,35.0,average,0,0,0,1.7217539692547597,30.64922475012426,2027,2,2,False
93.2685512875806,stack_2+stack_3,2,206.61047631057116,1.7217539692547597,45.142217835741256,0.0,0.0,0.0,0.0,0.0,46.6342756437903,50.26375383803998,44.49597217337159,0.6852052465724087,46.6342756437903,49.41936094137437,45.82738134730523,0.6047219453524236,36,36.0,average,0,0,0,1.7217539692547597,32.370978719379025,2027,2,2,False
