scenario,load_source,load_seed,strategy,health_seed,n_steps,hydrogen_g,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,main_expected_continuous_damage_pct,main_sampled_continuous_damage_pct,main_discrete_damage_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,constraint_violation_steps,safety_override_steps,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct
real_block_bootstrap_seed_2028,real_block_bootstrap,2028,average,12028,120,60.34560980479941,60.18207858183036,0.016969621666666646,0.016673749166666658,0.0002958725,2.2954166666666658e-05,2.2954166666666678e-05,0.016650794999999996,0.016969621666666646,0.016673749166666658,0.0002958725,7.0300877773743755,3.1685332678010205,3.861554509573355,16.302904591173004,44.04270521362642,0.6561822710551704,0.7000872288926384,8.72288926384579e-05,0,2,7.105427357601002e-15,0,0.0,75,107,3.7496962230555746,5.612621987222259,0.0008048688889269462,1,0.44334902884049443,0.5,18915.0,15065.0,0.943385229444445,6.556007216666704
real_block_bootstrap_seed_2028,real_block_bootstrap,2028,beam_health,12028,120,60.6741541783688,60.574388244732255,0.016932902638888886,0.01660799680555556,0.0003249058333333334,1.946680555555555e-05,1.9466805555555315e-05,0.016588529999999997,0.016932902638888886,0.01660799680555556,0.0003249058333333334,7.847478164094694,3.9111139515687197,3.9363642125259743,16.507134877445868,44.16701930092294,0.6773371322929931,0.7000532159654661,5.321596546614682e-05,0,2,7.105427357601002e-15,0,0.0,75,106,3.7496778635416854,5.612592990416703,0.0007758720833700439,1,0.42967949656080784,0.5868746637977407,19485.0,14680.0,0.9433813683333344,6.555974358750037
synthetic_event_markov_seed_2029,synthetic_event_markov,2029,average,12029,120,51.14636734485647,51.24344998001652,0.016898839999999977,0.016543764999999985,0.00035507500000000005,1.75e-05,1.7500000000000005e-05,0.016526265,0.016898839999999977,0.016543764999999985,0.00035507500000000005,5.216912361740728,1.6159661157640195,3.6009462459767083,15.184077805504272,35.96228953935222,0.22025366926751444,0.6999482153279007,-5.1784672099208784e-05,0,0,0.0,0,0.0,75,105,3.7496608322222413,5.612621825000038,0.0008047066667056235,1,0.4401041666666667,0.5,16125.0,12675.0,0.9433499197222224,6.55597174472226
synthetic_event_markov_seed_2029,synthetic_event_markov,2029,beam_health,12029,120,50.5869539520221,50.853027997062526,0.016865613888888888,0.016543153888888877,0.0003224600000000001,1.688888888888889e-05,1.688888888888889e-05,0.016526265,0.016865613888888888,0.016543153888888877,0.0003224600000000001,3.1388273429292513,1.5400366250106465,1.598790717918605,17.77691448340324,32.810039468618875,0.11866409987054208,0.6998580739268787,-0.00014192607312124572,0,0,0.0,0,0.0,75,105,3.7496442191666857,5.612588598888927,0.0007714805555942839,1,0.344391785150079,0.4155844155844156,18675.0,9810.0,0.9433499197222224,6.555938518611149
real_block_bootstrap_seed_2029,real_block_bootstrap,2029,average,12029,120,43.98942774764218,44.140963988003655,0.017031883749999983,0.016739073749999996,0.00029281000000000006,2.6013749999999995e-05,2.6013749999999852e-05,0.01671306,0.017031883749999983,0.016739073749999996,0.00029281000000000006,4.429083657399908,2.272724664102616,2.1563589932972915,13.0884974767914,30.90093027085079,0.34901197275515833,0.6999191693292489,-8.0830670751042e-05,0,2,3.552713678800501e-15,0,0.0,75,120,3.749727354097241,5.612628160416702,0.0008110420833697951,1,0.4297537343560759,0.5,14125.0,10645.0,0.9434132738888898,6.556041434305592
real_block_bootstrap_seed_2029,real_block_bootstrap,2029,beam_health,12029,120,45.16153199929515,45.078494377951046,0.016936001111111116,0.016613505277777788,0.0003224958333333333,2.497527777777777e-05,2.4975277777777868e-05,0.016588529999999997,0.016936001111111116,0.016613505277777788,0.0003224958333333333,5.445762552599097,3.157413820648063,2.2883487319510345,22.376535713374707,22.78499628592044,0.5299313810845393,0.7000442929467882,4.4292946788204723e-05,0,1,5.329070518200751e-15,0,0.0,75,120,3.749679412777793,5.61265069444447,0.0008335761111383233,1,0.5098309083759339,0.4452380952380952,12465.0,12965.0,0.9433540655555573,6.556004760000028
synthetic_event_markov_seed_2030,synthetic_event_markov,2030,average,12030,120,57.9836421461654,58.26922420541176,0.016880725416666645,0.016614196666666647,0.00026652874999999996,2.5666666666666663e-05,2.566666666666667e-05,0.016588529999999997,0.016880725416666645,0.016614196666666647,0.00026652874999999996,8.134279673454643,2.1822846469987236,5.9519950264559185,19.67714410350728,38.30649804265814,0.36360355488695173,0.6998476681924516,-0.00015233180754836706,0,0,3.552713678800501e-15,0,0.0,75,119,3.749651774930577,5.612655232638931,0.0008381143055992135,1,0.5177641653905054,0.5,15745.0,16905.0,0.9433241586111113,6.555979391250043
synthetic_event_markov_seed_2030,synthetic_event_markov,2030,beam_health,12030,120,57.78829143755659,57.55067673090362,0.016966827222222203,0.01661175222222221,0.000355075,2.3222222222222214e-05,2.3222222222222227e-05,0.016588529999999997,0.016966827222222203,0.01661175222222221,0.000355075,4.642325412986228,1.495163108539221,3.147162304447007,19.313081419281737,38.47521001827486,0.2883461091069323,0.7001267456291198,0.000126745629119851,0,0,0.0,0,0.0,75,119,3.7496948258333536,5.612622734444484,0.00080561611115193,1,0.4274738783036263,0.4110344827586207,18630.0,13910.0,0.9433834586111113,6.5560061930555955
real_block_bootstrap_seed_2030,real_block_bootstrap,2030,average,12030,120,49.548043365329704,49.80131652800938,0.01702564499999998,0.016672296666666666,0.00035334833333333334,2.1501666666666664e-05,2.1501666666666678e-05,0.016650795,0.01702564499999998,0.016672296666666666,0.00035334833333333334,5.188315216661778,3.6685737448890694,1.519741471772709,22.05687091746936,27.49117244786036,0.5338876523336172,0.6998649020222898,-0.00013509797771016352,0,1,5.329070518200751e-15,0,0.0,75,120,3.749724234722238,5.612627863333363,0.0008107450000301997,1,0.40860215053763443,0.5,16500.0,11400.0,0.9434103030555571,6.55603816638892
real_block_bootstrap_seed_2030,real_block_bootstrap,2030,beam_health,12030,120,50.00978140385965,49.94755020752585,0.016969771666666657,0.016678801388888897,0.0002909702777777778,2.8006388888888888e-05,2.800638888888899e-05,0.016650795,0.016969771666666657,0.016678801388888897,0.0002909702777777778,3.195157749250317,1.7072355618352533,1.487922187415064,22.598525154975647,27.411256248884023,0.545644067082671,0.700033194629412,3.319462941209217e-05,0,2,5.329070518200751e-15,0,0.0,75,120,3.749696298055575,5.612621898333369,0.0008047800000365868,1,0.32972301136363635,0.331237721021611,18875.0,9285.0,0.9433853488888908,6.55600724722226
