load_source,strategy,n_runs,soc_fair_share,zero_violation_share,hydrogen_soc_corrected_g_mean,hydrogen_soc_corrected_g_std,hydrogen_soc_corrected_g_ci95,sampled_damage_increment_pct_mean,sampled_damage_increment_pct_std,sampled_damage_increment_pct_ci95,main_sampled_damage_increment_pct_mean,main_sampled_damage_increment_pct_std,main_sampled_damage_increment_pct_ci95,expected_damage_increment_pct_mean,expected_damage_increment_pct_std,expected_damage_increment_pct_ci95,main_expected_damage_increment_pct_mean,main_expected_damage_increment_pct_std,main_expected_damage_increment_pct_ci95,performance_loss_sum_mean,performance_loss_sum_std,performance_loss_sum_ci95,main_performance_loss_sum_mean,main_performance_loss_sum_std,main_performance_loss_sum_ci95,battery_throughput_kwh_mean,battery_throughput_kwh_std,battery_throughput_kwh_ci95,soc_error_mean,soc_error_std,soc_error_ci95,safety_override_steps_mean,safety_override_steps_std,safety_override_steps_ci95,aged_stack_current_share_mean,aged_stack_current_share_std,aged_stack_current_share_ci95,main_aged_stack_current_share_mean,main_aged_stack_current_share_std,main_aged_stack_current_share_ci95,damage_increment_range_pct_mean,damage_increment_range_pct_std,damage_increment_range_pct_ci95
real_block_bootstrap,average,5,1.0,1.0,45.531389556598796,10.52049443972149,9.22161996385732,0.016971697472222203,5.81648721443305e-05,5.0983758342784316e-05,0.01666048708333333,7.202596862537299e-05,6.313354510070762e-05,0.016971697472222203,5.81648721443305e-05,5.0983758342784316e-05,0.01666048708333333,7.202596862537299e-05,6.313354510070762e-05,4.647331727955714,2.0450220193071256,1.7925408342566111,2.495062894214665,1.459178860937153,1.279026664759385,0.448317478496162,0.2433011125711755,0.213262828070507,-1.824763878692792e-05,8.917645057518479e-05,7.816660534747924e-05,1.2,0.8366600265340756,0.7333648478076925,0.41309230498884997,0.0805495533138524,0.07060479649267083,0.5,0.0,0.0,0.0008137252500334702,1.3764347028415263e-05,1.2064982123602032e-05
real_block_bootstrap,beam_health,5,1.0,1.0,45.798343018155094,10.68763239645079,9.368122842341235,0.01691352552777777,5.489957669122374e-05,4.812160068367539e-05,0.014884658916666672,0.003916934286117764,0.003433344280246301,0.01691352552777777,5.489957669122374e-05,4.812160068367539e-05,0.014884658916666672,0.003916934286117764,0.003433344280246301,4.347360120549808,2.3584696703145114,2.0672898142323475,2.076658113755209,1.515641801849704,1.328518614602672,0.47890034478881083,0.24902087943030643,0.21827642477539416,3.734036682301323e-05,1.1134842445381764e-05,9.760119733636456e-06,1.2,0.8366600265340756,0.7333648478076925,0.40186179414495526,0.0741111625622678,0.06496129817326116,0.33733522303227464,0.2167610799421415,0.18999946377374266,0.0007891466389203128,3.8749950893637625e-05,3.396582953459736e-05
synthetic_event_markov,average,5,1.0,1.0,53.12476910166153,5.983605907278754,5.244861827223882,0.01688297699999998,2.7900178844384e-05,2.4455585020334106e-05,0.01655584699999999,3.266844986017799e-05,2.863515884590538e-05,0.01688297699999998,2.7900178844384e-05,2.4455585020334106e-05,0.01655584699999999,3.266844986017799e-05,2.863515884590538e-05,7.111321865484706,1.2014447452855985,1.0531127516940593,1.8061438474841764,0.7309261201344336,0.6406849925311022,0.33973967492262575,0.11871163680596336,0.10405533753041284,-6.348527867696684e-05,8.709582684324346e-05,7.634285823619296e-05,0.0,0.0,0.0,0.48390262067632983,0.04929415737973043,0.04320823402350286,0.5,0.0,0.0,0.0008114470000371466,1.4907638084308059e-05,1.3067120919067203e-05
synthetic_event_markov,beam_health,5,1.0,1.0,52.5978262503805,6.145860821462875,5.387084530201125,0.01690426255555555,5.43984178714145e-05,4.768231560973752e-05,0.016568229388888876,2.94131840953412e-05,2.578179259618424e-05,0.01690426255555555,5.43984178714145e-05,4.768231560973752e-05,0.016568229388888876,2.94131840953412e-05,2.578179259618424e-05,4.770930063245004,1.5908472250314387,1.394439074498983,1.6478046468179017,0.6075444324285537,0.5325361749026153,0.2389587959497848,0.1280863973294177,0.1122726774372772,-5.99649979373229e-05,0.0001110573121833747,9.734602618065304e-05,0.0,0.0,0.0,0.4021160996158842,0.03846392205973856,0.03371511420747702,0.4313726528716237,0.07617771171095054,0.06677270836837834,0.0007821925555899556,1.758213907182405e-05,1.5411424396545825e-05
