template_id,template_source,source_seed,segment_id,start_offset,start_timestamp,end_timestamp,raw_power_mean_kw,raw_power_max_kw,positive_share,duration_h,role_0_source_stack,role_1_source_stack,role_0_continuous_mean_pct,role_1_continuous_mean_pct,role_0_load_shift_damage_pct,role_1_load_shift_damage_pct,role_0_operational_start_damage_pct,role_1_operational_start_damage_pct,internal_start_count,tracking_mae_kw,tracking_max_abs_kw,tracking_within_tolerance_share,constraint_violation_steps,safety_override_steps,planning_runtime_s
real_calibration_window_043,real_calibration_window,2026,7,17248,2025-05-18 10:36:16,2025-05-18 10:41:15,14.92769975,16.2237,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,5.93e-05,5.93e-05,0.00011270215229804732,0.00011270215229804732,0,0.4085498221185262,1.3097856331152542,1.0,0,0,12.921150397742167
real_calibration_window_044,real_calibration_window,2026,14,2711,2025-05-19 15:02:56,2025-05-19 15:07:55,0.0,0.0,0.0,0.0833333333333333,0,1,0.0,0.0,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0,0.0,1.0,0,0,9.232325196964666
real_calibration_window_045,real_calibration_window,2026,10,358,2025-05-19 08:02:37,2025-05-19 08:07:36,21.989125833333333,23.6118,1.0,0.0833333333333333,1,0,0.0001727916666666,0.0001666666666666,0.0002965,0.0002372,0.00011270215229804732,0.00011270215229804732,0,0.431123892373132,3.2517530847250384,1.0,0,0,11.158355701947585
real_calibration_window_046,real_calibration_window,2026,16,224,2025-05-19 18:50:33,2025-05-19 18:55:32,0.0,0.0,0.0,0.0833333333333333,0,1,0.0,0.0,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0,0.0,1.0,0,0,8.972594500984997
real_calibration_window_047,real_calibration_window,2026,10,8088,2025-05-19 10:11:27,2025-05-19 10:16:26,11.510869333333334,11.52,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0853439730306775,0.1043084391006381,1.0,0,0,16.745431003626436
zuo_fast_30s_000,zuo_fast_30s,22026,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.000185,0.0002401666666666,0.0005337,0.0004150999999999,0.0,0.0,0,1.236834210644684,4.372519302331781,1.0,0,0,5.805984400911257
zuo_fast_30s_001,zuo_fast_30s,22027,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001972499999999,0.0002401666666666,0.0004150999999999,0.0002372,0.0,0.0,0,1.623473166389834,4.372519302331781,1.0,0,0,5.723626900929958
zuo_fast_30s_002,zuo_fast_30s,22028,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001542499999999,0.0002034166666666,0.0005337,0.0003558,0.0,0.0,0,1.0848878659274492,4.372517491566853,1.0,0,0,6.908512400696054
zuo_fast_30s_003,zuo_fast_30s,22029,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001726666666666,0.0002401666666666,0.0004744,0.0002372,0.0,0.0,0,1.4738262618704456,4.372518627639465,1.0,0,0,5.692186300177127
zuo_fast_30s_004,zuo_fast_30s,22030,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.00019725,0.0002401666666666,0.0004744,0.0002965,0.0,0.0,0,1.6234728026210468,4.372519312454159,1.0,0,0,5.645142201799899
zuo_fast_30s_005,zuo_fast_30s,22031,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.000142,0.0002034166666666,0.0004744,0.0002965,0.0,0.0,0,0.6982477579078318,1.288432219102546,1.0,0,0,7.7322099974844605
zuo_fast_30s_006,zuo_fast_30s,22032,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001788333333333,0.0002156666666666,0.0004744,0.0002965,0.0,0.0,0,1.2747989571699252,4.372515745796747,1.0,0,0,7.185506900772452
zuo_fast_30s_007,zuo_fast_30s,22033,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001665833333333,0.0001911666666666,0.0003558,5.93e-05,0.0,0.0,0,0.8076296539626863,4.372515473234472,1.0,0,0,9.820067001972347
zuo_fast_30s_008,zuo_fast_30s,22034,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001664999999999,0.0002279166666666,0.0004744,0.0002965,0.0,0.0,0,1.552058119372568,4.372517996132231,1.0,0,0,6.464214496780187
zuo_fast_30s_009,zuo_fast_30s,22035,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001726666666666,0.0002279166666666,0.0005337,0.0002965,0.0,0.0,0,1.4335611008987252,4.37251962460023,1.0,0,0,6.088540798518807
zuo_fast_30s_010,zuo_fast_30s,22036,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.00019725,0.0002279166666666,0.0004744,0.0002372,0.0,0.0,0,1.5832076641586124,4.372517996132231,1.0,0,0,6.592124899616465
zuo_fast_30s_011,zuo_fast_30s,22037,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001603333333333,0.0002034166666666,0.0004744,0.0002372,0.0,0.0,0,1.590023572708314,4.372518627639465,1.0,0,0,7.253149500582367
zuo_fast_30s_012,zuo_fast_30s,22038,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001910833333333,0.0002401666666666,0.0004744,0.0002965,0.0,0.0,0,1.7419698779622528,4.372518711383634,1.0,0,0,5.612606502370909
zuo_fast_30s_013,zuo_fast_30s,22039,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001788333333333,0.0002156666666666,0.0004744,0.0002965,0.0,0.0,0,1.2747997725419884,4.372518711383634,1.0,0,0,7.085925000952557
zuo_fast_30s_014,zuo_fast_30s,22040,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001665833333333,0.0002156666666666,0.0004744,0.0002965,0.0,0.0,0,0.8881598723573744,4.3725167352004775,1.0,0,0,7.288166098762304
zuo_fast_30s_015,zuo_fast_30s,22041,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.000185,0.0002279166666666,0.0003558,0.0001779,0.0,0.0,0,1.1965685943244584,4.372518585565487,1.0,0,0,7.392065901309252
zuo_fast_30s_016,zuo_fast_30s,22042,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001726666666666,0.0002156666666666,0.0004744,0.0002372,0.0,0.0,0,1.3932962177897776,4.372517996132231,1.0,0,0,6.309995600953698
zuo_fast_30s_017,zuo_fast_30s,22043,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002401666666666,0.00017275,0.0004150999999999,0.0004744,0.0,0.0,0,0.8501939429907727,4.372516123803834,1.0,0,0,5.770154800266028
zuo_fast_30s_018,zuo_fast_30s,22044,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001910833333333,0.0002279166666666,0.0005337,0.0003558,0.0,0.0,0,1.7017044018804293,4.372518585565487,1.0,0,0,5.362041502492502
