load_source,strategy,reference_strategy,metric,n_pairs,mean_delta,ci95,mean_relative_pct,lower_is_better_win_share
empirical_random_1s,instant_no_health,average,hydrogen_g_per_fc_kwh,10,0.052173191415798216,0.068172970116643,0.10756901715016327,0.0
empirical_random_1s,instant_no_health,average,fc_tracking_mae_kw,10,-0.02538602697059601,0.03317107524157878,-8.51548624599998,0.2
empirical_random_1s,instant_no_health,average,total_switch_count,10,0.0,0.0,0.0,0.0
empirical_random_1s,instant_no_health,average,online_step_range,10,0.0,0.0,0.0,0.0
zuo_fast_random_30s,instant_no_health,average,max_stack_damage_increment_pct,10,-1.88871666491508e-05,1.1867998297489386e-05,-0.7584869912203858,1.0
zuo_fast_random_30s,instant_no_health,average,main_expected_damage_increment_pct,10,-6.751316666666696e-05,4.348353958550704e-05,-1.3709187395788807,1.0
zuo_fast_random_30s,instant_no_health,average,damage_increment_range_pct,10,-1.88871666491508e-05,1.1867998297489386e-05,-0.7584869912203858,1.0
zuo_fast_random_30s,instant_no_health,average,hydrogen_g_per_fc_kwh,10,1.243793714043349,0.2249930591133109,2.545886390506117,0.0
zuo_fast_random_30s,instant_no_health,average,fc_tracking_mae_kw,10,-0.7230162920953738,0.15032148472261184,-76.10799582881869,1.0
zuo_fast_random_30s,instant_no_health,average,total_switch_count,10,0.0,0.0,0.0,0.0
zuo_fast_random_30s,instant_no_health,average,online_step_range,10,0.0,0.0,0.0,0.0
zuo_slow_random_30s,instant_no_health,average,max_stack_damage_increment_pct,10,-1.9310499987712504e-05,2.077075538658398e-05,-0.8288968906850384,0.6
zuo_slow_random_30s,instant_no_health,average,main_expected_damage_increment_pct,10,-6.949650000000048e-05,3.528376055109083e-05,-1.526147278297082,1.0
zuo_slow_random_30s,instant_no_health,average,damage_increment_range_pct,10,-1.9310499987712504e-05,2.077075538658398e-05,-0.8288968906850384,0.6
zuo_slow_random_30s,instant_no_health,average,hydrogen_g_per_fc_kwh,10,0.8716104066910333,0.6209516815998052,1.788602445052436,0.0
zuo_slow_random_30s,instant_no_health,average,fc_tracking_mae_kw,10,-0.48064745308980966,0.3397520618918061,-49.12464620705964,1.0
zuo_slow_random_30s,instant_no_health,average,total_switch_count,10,0.0,0.0,0.0,0.0
zuo_slow_random_30s,instant_no_health,average,online_step_range,10,0.0,0.0,0.0,0.0
empirical_random_1s,rotating,average,max_stack_damage_increment_pct,10,6.522999999969414e-05,8.5233866666267e-05,2.8786407766995064,0.0
empirical_random_1s,rotating,average,main_expected_damage_increment_pct,10,0.00010393000000000052,0.00013580186666666732,2.3465793632874368,0.0
empirical_random_1s,rotating,average,damage_increment_range_pct,10,6.522999999969414e-05,8.5233866666267e-05,2.8786407766995064,0.0
empirical_random_1s,rotating,average,hydrogen_g_per_fc_kwh,10,0.10495195453278114,0.13713722058950067,0.21638658266286098,0.0
empirical_random_1s,rotating,average,fc_tracking_mae_kw,10,-0.007323819241962593,0.009569790476164455,-2.456701164595755,0.2
empirical_random_1s,rotating,average,total_switch_count,10,0.0,0.0,0.0,0.0
empirical_random_1s,rotating,average,online_step_range,10,0.0,0.0,0.0,0.0
zuo_fast_random_30s,rotating,average,max_stack_damage_increment_pct,10,0.00037946750001123243,0.0005197666715035192,16.004229423995525,0.7
zuo_fast_random_30s,rotating,average,main_expected_damage_increment_pct,10,0.0024729886666666643,0.001050393202215287,52.31072376332055,0.1
zuo_fast_random_30s,rotating,average,damage_increment_range_pct,10,-0.0015550694999860505,0.0005610360286744288,-63.254945124330526,1.0
zuo_fast_random_30s,rotating,average,hydrogen_g_per_fc_kwh,10,1.50698675922552,0.22777031646433915,3.0841788471507767,0.0
zuo_fast_random_30s,rotating,average,fc_tracking_mae_kw,10,-0.6386278773397301,0.14435035095567664,-66.95022041262146,1.0
zuo_fast_random_30s,rotating,average,total_switch_count,10,2.4,0.9778197970769233,120.0,0.0
zuo_fast_random_30s,rotating,average,online_step_range,10,-63.0,32.14639015503918,-35.0,0.9
zuo_slow_random_30s,rotating,average,max_stack_damage_increment_pct,10,0.000454620000007111,0.0005458973828522498,20.36753079621043,0.1
zuo_slow_random_30s,rotating,average,main_expected_damage_increment_pct,10,0.001716041666666665,0.0016219766947353229,39.07567018238113,0.4
zuo_slow_random_30s,rotating,average,damage_increment_range_pct,10,-0.00043546533332397,0.0005230200494862323,-18.866339552971528,0.4
zuo_slow_random_30s,rotating,average,hydrogen_g_per_fc_kwh,10,1.0465343735754693,0.7114209873329993,2.1472953479339645,0.0
zuo_slow_random_30s,rotating,average,fc_tracking_mae_kw,10,-0.4013705734679546,0.2925323106170672,-39.49464368643067,1.0
zuo_slow_random_30s,rotating,average,total_switch_count,10,1.6,1.5238220951862385,80.0,0.0
zuo_slow_random_30s,rotating,average,online_step_range,10,-33.0,30.928278322596622,-18.333333333333336,0.4
