policy,seed,crossed_health_limit,time_to_health_limit_h,final_elapsed_h,final_max_damage_pct,final_damage_range_pct,start_count,assignment_change_count,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct
expected_max,2043,True,1507.0,1507.0,9.353481925410108,0.541737515992553,25,23,8.811744409417555,9.350441407508239,9.353481925410108
gamma_cvar,2043,True,1444.0,1444.0,9.354584895964026,0.8685197375574525,24,22,8.486065158406573,9.354584895964026,9.138868901967063
fixed_pair,2044,True,1206.0,1206.0,9.486341973644178,3.2260097784296295,2,0,6.2603321952145485,9.486341973644178,7.482422824444445
periodic_rotation,2044,True,643.0,643.0,9.354669184373432,5.948663743176705,28,26,3.4060054411967267,5.450348589052846,9.354669184373432
expected_max,2044,True,1578.0,1578.0,9.353336372417411,1.2414090215827454,23,21,8.111927350834666,9.319449002400761,9.353336372417411
gamma_cvar,2044,True,1569.0,1569.0,9.444019402299968,1.3526360299865168,24,22,8.091383372313452,9.444019402299968,9.200721749680351
fixed_pair,2045,True,1016.0,1016.0,9.49527254602321,2.628392732796664,2,0,6.8668798132265465,9.49527254602321,7.482422824444445
periodic_rotation,2045,True,497.0,497.0,9.354615994835477,5.365956197842268,22,20,3.988659796993209,5.639377289406993,9.354615994835477
expected_max,2045,True,1358.0,1358.0,9.358324133056948,0.12519697646268035,20,18,9.253692845272287,9.358324133056948,9.233127156594268
gamma_cvar,2045,True,1358.0,1358.0,9.369005910746143,0.23259154533494986,17,15,9.369005910746143,9.334723955821678,9.136414365411193
