demand_net_power_kw,mode,active_stack_count,total_chemical_input_lhv_kw,hydrogen_g_per_s,system_efficiency_lhv_pct,power_balance_error_kw,stack_1_net_power_kw,stack_1_gross_power_kw,stack_1_efficiency_lhv_pct,stack_1_current_density_a_cm2,stack_2_net_power_kw,stack_2_gross_power_kw,stack_2_efficiency_lhv_pct,stack_2_current_density_a_cm2,stack_3_net_power_kw,stack_3_gross_power_kw,stack_3_efficiency_lhv_pct,stack_3_current_density_a_cm2,step,time_s,strategy,stack_state_changes,stack_starts,stack_stops,hydrogen_g,cumulative_hydrogen_g,seed,failed_stack,fault_step,fault_active,load_state
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,23,23.0,instantaneous,0,0,0,0.8843494745323639,13.040812079325676,3030,stack_3,331,False,1
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,24,24.0,instantaneous,0,0,0,0.8843494745323639,13.92516155385804,3030,stack_3,331,False,1
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,25,25.0,instantaneous,0,0,0,0.8843494745323639,14.809511028390403,3030,stack_3,331,False,1
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,26,26.0,instantaneous,0,0,0,0.8843494745323639,15.693860502922767,3030,stack_3,331,False,1
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,27,27.0,instantaneous,0,0,0,0.8843494745323639,16.57820997745513,3030,stack_3,331,False,1
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,28,28.0,instantaneous,0,0,0,0.8843494745323639,17.462559451987495,3030,stack_3,331,False,1
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,29,29.0,instantaneous,0,0,0,0.8843494745323639,18.34690892651986,3030,stack_3,331,False,1
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,30,30.0,instantaneous,0,0,0,0.8843494745323639,19.231258401052223,3030,stack_3,331,False,1
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,31,31.0,instantaneous,0,0,0,0.8843494745323639,20.115607875584587,3030,stack_3,331,False,1
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,32,32.0,instantaneous,0,0,0,0.8843494745323639,20.99995735011695,3030,stack_3,331,False,1
51.86081699406826,stack_2+stack_3,2,106.12193694388367,0.8843494745323639,48.86908257384314,0.0,0.0,0.0,0.0,0.0,26.0440004530809,28.7729435769406,48.6350697365138,0.35,25.816816540987357,28.598409120762135,49.11287149222734,0.3123723139574188,33,33.0,instantaneous,0,0,0,0.8843494745323639,21.884306824649315,3030,stack_3,331,False,1
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,34,34.0,instantaneous,0,0,0,1.5942505730955188,23.478557397744833,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,35,35.0,instantaneous,0,0,0,1.5942505730955188,25.07280797084035,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,36,36.0,instantaneous,0,0,0,1.5942505730955188,26.66705854393587,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,37,37.0,instantaneous,0,0,0,1.5942505730955188,28.261309117031388,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,38,38.0,instantaneous,0,0,0,1.5942505730955188,29.855559690126906,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,39,39.0,instantaneous,0,0,0,1.5942505730955188,31.449810263222425,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,40,40.0,instantaneous,0,0,0,1.5942505730955188,33.044060836317946,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,41,41.0,instantaneous,0,0,0,1.5942505730955188,34.63831140941347,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,42,42.0,instantaneous,0,0,0,1.5942505730955188,36.23256198250899,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,43,43.0,instantaneous,0,0,0,1.5942505730955188,37.82681255560451,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,44,44.0,instantaneous,0,0,0,1.5942505730955188,39.421063128700034,3030,stack_3,331,False,2
88.01459835647516,stack_2+stack_3,2,191.31006877146226,1.5942505730955188,46.00625514468704,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,45.825161365149434,48.48722968465845,46.06123431511563,0.5912694708765541,45,45.0,instantaneous,0,0,0,1.5942505730955188,41.015313701795556,3030,stack_3,331,False,2
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,46,46.0,instantaneous,0,0,0,1.9475682312100464,42.962881933005605,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,47,47.0,instantaneous,0,0,0,1.9475682312100464,44.91045016421565,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,48,48.0,instantaneous,0,0,0,1.9475682312100464,46.8580183954257,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,49,49.0,instantaneous,0,0,0,1.9475682312100464,48.80558662663575,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,50,50.0,instantaneous,0,0,0,1.9475682312100464,50.7531548578458,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,51,51.0,instantaneous,0,0,0,1.9475682312100464,52.70072308905585,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,52,52.0,instantaneous,0,0,0,1.9475682312100464,54.6482913202659,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,53,53.0,instantaneous,0,0,0,1.9475682312100464,56.59585955147595,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,54,54.0,instantaneous,0,0,0,1.9475682312100464,58.543427782685995,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,55,55.0,instantaneous,0,0,0,1.9475682312100464,60.490996013896044,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,56,56.0,instantaneous,0,0,0,1.9475682312100464,62.43856424510609,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,57,57.0,instantaneous,0,0,0,1.9475682312100464,64.38613247631613,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,58,58.0,instantaneous,0,0,0,1.9475682312100464,66.33370070752618,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,59,59.0,instantaneous,0,0,0,1.9475682312100464,68.28126893873622,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,60,60.0,instantaneous,0,0,0,1.9475682312100464,70.22883716994626,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,61,61.0,instantaneous,0,0,0,1.9475682312100464,72.1764054011563,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,62,62.0,instantaneous,0,0,0,1.9475682312100464,74.12397363236634,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,63,63.0,instantaneous,0,0,0,1.9475682312100464,76.07154186357639,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,64,64.0,instantaneous,0,0,0,1.9475682312100464,78.01911009478643,3030,stack_3,331,False,3
102.14387257429433,stack_2+stack_3,2,233.70818774520558,1.9475682312100464,43.705731305252385,0.0,0.0,0.0,0.0,0.0,49.76895920219037,53.8033289080356,43.371774217534,0.75,52.37491337210396,56.46094010509928,44.03602921189436,0.7068265012828967,65,65.0,instantaneous,0,0,0,1.9475682312100464,79.96667832599647,3030,stack_3,331,False,3
24.30529598699704,stack_3,1,49.45320463389704,0.41211003861580864,49.14807072045095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30529598699704,27.112818680055053,49.14634722520697,0.29384049544742374,66,66.0,instantaneous,1,0,1,0.41211003861580864,80.37878836461228,3030,stack_3,331,False,0
24.30529598699704,stack_3,1,49.45320463389704,0.41211003861580864,49.14807072045095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30529598699704,27.112818680055053,49.14634722520697,0.29384049544742374,67,67.0,instantaneous,0,0,0,0.41211003861580864,80.79089840322808,3030,stack_3,331,False,0
24.30529598699704,stack_3,1,49.45320463389704,0.41211003861580864,49.14807072045095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30529598699704,27.112818680055053,49.14634722520697,0.29384049544742374,68,68.0,instantaneous,0,0,0,0.41211003861580864,81.20300844184389,3030,stack_3,331,False,0
24.30529598699704,stack_3,1,49.45320463389704,0.41211003861580864,49.14807072045095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30529598699704,27.112818680055053,49.14634722520697,0.29384049544742374,69,69.0,instantaneous,0,0,0,0.41211003861580864,81.6151184804597,3030,stack_3,331,False,0
24.30529598699704,stack_3,1,49.45320463389704,0.41211003861580864,49.14807072045095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30529598699704,27.112818680055053,49.14634722520697,0.29384049544742374,70,70.0,instantaneous,0,0,0,0.41211003861580864,82.0272285190755,3030,stack_3,331,False,0
24.30529598699704,stack_3,1,49.45320463389704,0.41211003861580864,49.14807072045095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30529598699704,27.112818680055053,49.14634722520697,0.29384049544742374,71,71.0,instantaneous,0,0,0,0.41211003861580864,82.43933855769131,3030,stack_3,331,False,0
24.30529598699704,stack_3,1,49.45320463389704,0.41211003861580864,49.14807072045095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30529598699704,27.112818680055053,49.14634722520697,0.29384049544742374,72,72.0,instantaneous,0,0,0,0.41211003861580864,82.85144859630712,3030,stack_3,331,False,0
24.30529598699704,stack_3,1,49.45320463389704,0.41211003861580864,49.14807072045095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30529598699704,27.112818680055053,49.14634722520697,0.29384049544742374,73,73.0,instantaneous,0,0,0,0.41211003861580864,83.26355863492293,3030,stack_3,331,False,0
24.30529598699704,stack_3,1,49.45320463389704,0.41211003861580864,49.14807072045095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30529598699704,27.112818680055053,49.14634722520697,0.29384049544742374,74,74.0,instantaneous,0,0,0,0.41211003861580864,83.67566867353874,3030,stack_3,331,False,0
24.30529598699704,stack_3,1,49.45320463389704,0.41211003861580864,49.14807072045095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.30529598699704,27.112818680055053,49.14634722520697,0.29384049544742374,75,75.0,instantaneous,0,0,0,0.41211003861580864,84.08777871215455,3030,stack_3,331,False,0
86.76256130803748,stack_2+stack_3,2,187.8662102791506,1.565551752326255,46.18316469955767,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,44.57312431671175,47.13388553397033,46.416687090626624,0.5708067911953663,76,76.0,instantaneous,1,1,0,1.565551752326255,85.6533304644808,3030,stack_3,331,False,2
86.76256130803748,stack_2+stack_3,2,187.8662102791506,1.565551752326255,46.18316469955767,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,44.57312431671175,47.13388553397033,46.416687090626624,0.5708067911953663,77,77.0,instantaneous,0,0,0,1.565551752326255,87.21888221680706,3030,stack_3,331,False,2
86.76256130803748,stack_2+stack_3,2,187.8662102791506,1.565551752326255,46.18316469955767,0.0,0.0,0.0,0.0,0.0,42.18943699132573,44.5769792694879,45.9581324606072,0.6,44.57312431671175,47.13388553397033,46.416687090626624,0.5708067911953663,78,78.0,instantaneous,0,0,0,1.565551752326255,88.78443396913332,3030,stack_3,331,False,2
