scenario,load_source,load_seed,strategy,health_seed,n_steps,hydrogen_g,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,main_expected_continuous_damage_pct,main_sampled_continuous_damage_pct,main_discrete_damage_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,constraint_violation_steps,safety_override_steps,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct
real_block_bootstrap_seed_2028,real_block_bootstrap,2028,average,12028,150,69.58037057539852,69.902909385514,0.005418040833333333,0.004677528333333333,0.0007405125000000002,6.340833333333332e-05,6.340833333333335e-05,0.00461412,0.005418040833333333,0.004677528333333333,0.0007405125000000002,9.792178827912046,3.87524897275726,5.9169298551547875,22.465331490015075,47.115039085383415,0.8551762988462421,0.6998279551590914,-0.00017204484090860284,0,3,7.105427357601002e-15,0,0.0,90,137,3.7439204326388826,5.612075120277763,0.00025800194443048596,1,0.4406584992343032,0.5,21915.0,17265.0,0.9378828725000012,6.549957992777764
real_block_bootstrap_seed_2028,real_block_bootstrap,2028,beam_health,12028,150,68.985438871908,69.22617899097268,0.005365096111111113,0.004503711111111112,0.0008613850000000002,7.34211111111111e-05,7.342111111111147e-05,0.00443029,0.005365096111111113,0.004503711111111112,0.0008613850000000002,9.4936432162751,6.269371461346958,3.2242717549281426,21.941436407836868,47.04400246407111,0.7384228291325421,0.699871587250322,-0.00012841274967800853,0,3,4.440892098500626e-15,0,0.0,90,136,3.7438939602777705,5.612133253333318,0.0003161349999856178,1,0.45321148152915436,0.6891946580331849,21240.0,17605.0,0.9378273336111116,6.5499605869444295
synthetic_event_markov_seed_2029,synthetic_event_markov,2029,average,12029,150,66.34820430568884,66.31794329494508,0.005145210000000001,0.00441756,0.00072765,5.249999999999999e-05,5.2500000000000016e-05,0.00436506,0.005145210000000001,0.00441756,0.00072765,5.257321938800786,2.5338171846650077,2.7235047541357793,23.83278645027687,42.515417855411954,0.2306342954911848,0.7000161414707807,1.614147078077277e-05,0,0,0.0,0,0.0,90,135,3.7437840172222168,5.612062128333322,0.0002450099999893318,1,0.42170770877944325,0.5,21605.0,15755.0,0.937752953055556,6.549815081388878
synthetic_event_markov_seed_2029,synthetic_event_markov,2029,beam_health,12029,150,66.01965993211944,66.00307180285502,0.005078757777777778,0.004416337777777778,0.0006624200000000002,5.1277777777777774e-05,5.127777777777779e-05,0.0043650600000000005,0.005078757777777778,0.004416337777777778,0.0006624200000000002,5.13647338425768,2.2849927132251153,2.851480671032564,26.736408346417164,39.283251585702274,0.12443845950968155,0.7000088482439035,8.848243903569752e-06,0,0,0.0,0,0.0,90,135,3.743750791111106,5.6119956761111,0.00017855777776754067,1,0.4209818426361802,0.4171371637329791,21525.0,15650.0,0.937752953055556,6.549748629166656
real_block_bootstrap_seed_2029,real_block_bootstrap,2029,average,12029,150,46.04948976569891,46.11754298498614,0.0056240375,0.0048322925,0.0007917450000000001,9.364249999999999e-05,9.364250000000011e-05,0.00473865,0.0056240375,0.0048322925,0.0007917450000000001,3.786282095199749,2.397054261145416,1.389227834054332,15.006486252223517,31.04300351347539,0.5775132551521942,0.6999636998558982,-3.630014410171967e-05,0,3,3.552713678800501e-15,4,0.02666666666666667,90,150,3.7440234309722142,5.612023172499984,0.00020605416665153697,1,0.3528731199382954,0.5,16780.0,9150.0,0.9380118447222223,6.550035017222206
real_block_bootstrap_seed_2029,real_block_bootstrap,2029,beam_health,12029,150,47.23935317267994,47.22701118678609,0.005383185,0.004707885,0.0006753,9.376499999999997e-05,9.376499999999972e-05,0.00461412,0.005383185,0.004707885,0.0006753,3.743829507673898,2.6692111360678874,1.0746183716060103,22.509729378335273,24.729623794344672,0.8136495891441446,0.7000065833162801,6.583316280117657e-06,0,2,5.329070518200751e-15,4,0.02666666666666667,90,150,3.7439030047222146,5.61200528666665,0.00018816833331836147,1,0.33289473684210524,0.39171597633136096,17745.0,8855.0,0.9379003613888891,6.54990564805554
synthetic_event_markov_seed_2030,synthetic_event_markov,2030,average,12030,150,87.84566183032382,87.80120950788634,0.005557428333333335,0.004692385833333334,0.0008650425000000003,7.826583333333333e-05,7.826583333333337e-05,0.00461412,0.005557428333333335,0.004692385833333334,0.0008650425000000003,13.4170205918726,5.404870676293472,8.012149915579126,34.48827964712197,53.35738218320183,0.900875567875673,0.700023711232577,2.3711232577050545e-05,0,2,3.552713678800501e-15,0,0.0,90,149,3.743990126388882,5.612081757777761,0.0002646394444292266,1,0.48215910239563325,0.5,25615.0,23850.0,0.9379492475000013,6.550031005277763
synthetic_event_markov_seed_2030,synthetic_event_markov,2030,beam_health,12030,150,87.9078188739721,87.87984050683508,0.0054309261111111125,0.004624889444444446,0.0008060366666666667,7.006944444444443e-05,7.006944444444446e-05,0.00455482,0.0054309261111111125,0.004624889444444446,0.0008060366666666667,11.972678255257907,2.420417511216209,9.5522607440417,31.060762668803466,56.84705620516861,0.8661946246213061,0.7000149238900002,1.4923890000240192e-05,0,1,0.0,0,0.0,90,149,3.7439268752777712,5.612070588888873,0.0002534705555405914,1,0.44181818181818183,0.36792452830188677,27630.0,21870.0,0.9378915808333348,6.549962169722208
real_block_bootstrap_seed_2030,real_block_bootstrap,2030,average,12030,150,55.879182239788506,55.88328714290942,0.0054389650000000005,0.004586785,0.0008521800000000003,9.719499999999998e-05,9.719499999999998e-05,0.00448959,0.0054389650000000005,0.004586785,0.0008521800000000003,5.657991136538729,3.661445867352281,1.996545269186447,22.05687091746936,33.822311322319166,0.53169365477545,0.6999978104110816,-2.1895889183998207e-06,0,1,5.329070518200751e-15,0,0.0,90,150,3.7439308947222143,5.6120761166666515,0.0002589983333191048,1,0.4236453201970443,0.5,18135.0,13330.0,0.9378928363888887,6.54996895305554
real_block_bootstrap_seed_2030,real_block_bootstrap,2030,beam_health,12030,150,55.94133928343677,56.11143724974016,0.005377736666666666,0.004590016666666666,0.00078772,0.00010042666666666663,0.0001004266666666664,0.004489590000000001,0.005377736666666666,0.004590016666666666,0.00078772,3.1291271175323754,1.7021538792896476,1.4269732382427278,22.598525154975647,33.34281412846113,0.5463060657774715,0.699909268352726,-9.07316472739117e-05,0,2,7.105427357601002e-15,0,0.0,90,150,3.7439002805555486,5.611996104999985,0.0001789866666527251,1,0.2941269841269841,0.331237721021611,22235.0,9265.0,0.9379022280555561,6.549898333055541
