scenario,load_source,load_seed,strategy,health_seed,n_steps,hydrogen_g,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,main_expected_continuous_damage_pct,main_sampled_continuous_damage_pct,main_discrete_damage_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,constraint_violation_steps,safety_override_steps,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct
real_block_bootstrap_seed_2028,real_block_bootstrap,2028,average,12028,120,60.34560980479941,60.18145048167634,0.005614606666666667,0.003575314166666666,0.0020392925,2.2954166666666658e-05,2.295416666666663e-05,0.0035523599999999996,0.005614606666666667,0.003575314166666666,0.0020392925,7.0140823924293105,3.161557486376881,3.8525249060524285,16.302904591173004,44.04270521362642,0.656186330193707,0.7000875639264008,8.756392640085764e-05,0,2,7.105427357601002e-15,0,0.0,75,107,3.7440187155555757,5.6120812722222615,0.0002641538889289752,1,0.44334902884049443,0.5,18915.0,15065.0,0.9379780794444452,6.5500593516667065
real_block_bootstrap_seed_2028,real_block_bootstrap,2028,beam_health,12028,120,60.6741541783688,60.57368228114691,0.005349582638888889,0.003073706805555556,0.0022758758333333334,1.946680555555555e-05,1.9466805555555688e-05,0.00305424,0.005349582638888889,0.003073706805555556,0.0022758758333333334,7.829556160343194,3.903201182188764,3.926354978154429,16.507134877445868,44.16701930092294,0.6773406585217676,0.70005359253222,5.3592532220037015e-05,0,2,7.105427357601002e-15,0,0.0,75,106,3.7438862035416864,5.6118239704167046,6.852083371811091e-06,1,0.42967949656080784,0.5868746637977407,19485.0,14680.0,0.9379742183333346,6.549798188750039
synthetic_event_markov_seed_2029,synthetic_event_markov,2029,average,12029,120,51.14636734485647,51.24300266304119,0.00510797,0.00257362,0.00253435,1.75e-05,1.7499999999999978e-05,0.00255612,0.00510797,0.00257362,0.00253435,5.205513062777974,1.6123491069495177,3.593163955828456,15.184077805504272,35.96228953935222,0.22025657037118368,0.6999484539304361,-5.154606956381258e-05,0,0,0.0,0,0.0,75,105,3.7437653972222424,5.61206035500004,0.000243236666707225,1,0.4401041666666667,0.5,16125.0,12675.0,0.9377352197222227,6.549795574722262
synthetic_event_markov_seed_2029,synthetic_event_markov,2029,beam_health,12029,120,50.5869539520221,50.85268644275656,0.0048464388888888885,0.002573008888888889,0.00227343,1.688888888888889e-05,1.688888888888887e-05,0.00255612,0.0048464388888888885,0.002573008888888889,0.00227343,3.130173052567091,1.535985818179489,1.594187234387602,17.77691448340324,32.810039468618875,0.1186655510510829,0.6998582561147407,-0.00014174388525922677,0,0,0.0,0,0.0,75,105,3.7436346316666866,5.611798823888928,1.8294444404376442e-05,1,0.344391785150079,0.4155844155844156,18675.0,9810.0,0.9377352197222227,6.549534043611151
real_block_bootstrap_seed_2029,real_block_bootstrap,2029,average,12029,120,43.98942774764218,44.140581676840206,0.006112723749999998,0.004076493749999999,0.00203623,2.6013749999999995e-05,2.6013749999999974e-05,0.00405048,0.006112723749999998,0.004076493749999999,0.00203623,4.419371905260034,2.267579923990759,2.151791981269276,13.0884974767914,30.90093027085079,0.34901397717444227,0.6999193732571523,-8.062674284770033e-05,0,2,3.552713678800501e-15,0,0.0,75,120,3.744267774097242,5.612108200416703,0.00029108208337103036,1,0.4297537343560759,0.5,14125.0,10645.0,0.9382136738888902,6.5503218743055935
real_block_bootstrap_seed_2029,real_block_bootstrap,2029,beam_health,12029,120,45.16153199929515,45.07801165020445,0.00537343611111111,0.0030792152777777784,0.0022942208333333334,2.497527777777777e-05,2.497527777777761e-05,0.0030542399999999997,0.00537343611111111,0.0030792152777777784,0.0022942208333333334,5.43365658412364,3.149589615168084,2.284066968955557,22.376535713374707,22.78499628592044,0.5299315080924768,0.7000445504377187,4.45504377187822e-05,0,1,5.329070518200751e-15,0,0.0,75,120,3.743898130277793,5.6123175294444705,0.0005004111111385212,1,0.5098309083759339,0.4452380952380952,12465.0,12965.0,0.9377393655555576,6.550056895000028
synthetic_event_markov_seed_2030,synthetic_event_markov,2030,average,12030,120,57.9836421461654,58.26860846924763,0.004882305416666666,0.0030799066666666666,0.0018023987499999998,2.5666666666666663e-05,2.5666666666666622e-05,0.0030542399999999997,0.004882305416666666,0.0030799066666666666,0.0018023987499999998,8.118173161840529,2.1774903012625293,5.940682860578,19.67714410350728,38.30649804265814,0.36361392117137614,0.6998479966311606,-0.0001520033688393596,0,0,0.0,0,0.0,75,119,3.7436525649305783,5.612301312638933,0.0004841943056008713,1,0.5177641653905054,0.5,15745.0,16905.0,0.9375019086111116,6.549803221250045
synthetic_event_markov_seed_2030,synthetic_event_markov,2030,beam_health,12030,120,57.78829143755659,57.55025064735925,0.005611812222222221,0.0030774622222222224,0.00253435,2.3222222222222214e-05,2.322222222222218e-05,0.0030542399999999997,0.005611812222222221,0.0030774622222222224,0.00253435,4.631314840001317,1.4912417569018968,3.14007308309942,19.313081419281737,38.47521001827486,0.2883512110147606,0.7001269729055694,0.00012697290556940022,0,0,0.0,0,0.0,75,119,3.7440173183333547,5.612082019444486,0.00026490111115373693,1,0.4274738783036263,0.4110344827586207,18630.0,13910.0,0.9379763086111117,6.550058328055598
real_block_bootstrap_seed_2030,real_block_bootstrap,2030,average,12030,120,49.548043365329704,49.80085280897853,0.006106484999999999,0.003573861666666666,0.002532623333333333,2.1501666666666664e-05,2.1501666666666624e-05,0.00355236,0.006106484999999999,0.003573861666666666,0.002532623333333333,5.176573464551868,3.660519407996392,1.5160540565554765,22.05687091746936,27.49117244786036,0.5338895006568205,0.6998651493738158,-0.00013485062618412424,0,1,5.329070518200751e-15,0,0.0,75,120,3.744264654722239,5.612107903333363,0.00029078500003065777,1,0.40860215053763443,0.5,16500.0,11400.0,0.9382107030555573,6.55031860638892
real_block_bootstrap_seed_2030,real_block_bootstrap,2030,beam_health,12030,120,50.00978140385965,49.947180396520494,0.005614756666666667,0.003580366388888889,0.002034390277777778,2.8006388888888888e-05,2.80063888888887e-05,0.00355236,0.005614756666666667,0.003580366388888889,0.002034390277777778,3.1857815176271083,1.701490178270981,1.4842913393561274,22.598525154975647,27.411256248884023,0.545645730000361,0.7000333918896288,3.339188962880879e-05,0,2,5.329070518200751e-15,0,0.0,75,120,3.744018790555576,5.61208118333337,0.0002640650000378386,1,0.32972301136363635,0.331237721021611,18875.0,9285.0,0.9379781988888909,6.550059382222261
