policy,effective_policy,seed,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,scenario_id,local_seed
fixed_pair,fixed_pair,1,True,True,915.0,1394.0,479.0,20.568747212668754,5.630270444754933,1394.0,23.80970053691508,4.260925189684038,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,915.0,1394.0,5.097372226805582,9.35829741648962,9.35403089361988,heterogeneity_gp_re_high_perm_1,1
order_blend_50,order_blend_50,1,True,True,439.0,1370.0,931.0,15.240046090480027,7.210291501208403,1370.0,23.74720856075324,4.316190078874312,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1370.0,439.0,5.038373010858791,9.354272460161345,9.354563089733103,heterogeneity_gp_re_high_perm_1,1
guarded_blend,fixed_pair,1,True,True,915.0,1394.0,479.0,20.568747212668754,5.630270444754933,1394.0,23.80970053691508,4.260925189684038,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,915.0,1394.0,5.097372226805582,9.35829741648962,9.35403089361988,heterogeneity_gp_re_high_perm_1,1
protected_blend_50,protected_blend_50,1,True,True,1340.0,1381.0,41.0,23.46751248132611,4.390474643221648,1381.0,23.77460028385731,4.298986917672753,30,28,"(np.int64(2), np.int64(1), np.int64(0))",,1381.0,1340.0,5.059098550825441,9.358085468498194,9.357416264533674,heterogeneity_gp_re_high_perm_1,1
fixed_pair,fixed_pair,2,True,True,828.0,1249.0,421.0,20.77187607595974,5.417137170679107,1249.0,24.022229769288344,4.526243748318038,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,828.0,1249.0,5.071345404936553,9.353295211097201,9.59758915325459,heterogeneity_gp_re_high_perm_1,2
order_blend_50,order_blend_50,2,True,True,430.0,1249.0,819.0,15.59060484480555,6.862382078634036,1249.0,24.046902298736054,4.548323733254266,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1249.0,430.0,5.071345404936553,9.619669138190819,9.355887755608682,heterogeneity_gp_re_high_perm_1,2
guarded_blend,fixed_pair,2,True,True,828.0,1249.0,421.0,20.77187607595974,5.417137170679107,1249.0,24.022229769288344,4.526243748318038,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,828.0,1249.0,5.071345404936553,9.353295211097201,9.59758915325459,heterogeneity_gp_re_high_perm_1,2
protected_blend_50,protected_blend_50,2,True,True,1188.0,1229.0,41.0,23.418250851895415,4.41279543489437,1229.0,23.740595786596778,4.3259871681025235,24,22,"(np.int64(2), np.int64(1), np.int64(0))",,1229.0,1188.0,5.0296127977399845,9.355383023014284,9.355599965842508,heterogeneity_gp_re_high_perm_1,2
fixed_pair,fixed_pair,3,True,True,681.0,1045.0,364.0,19.85148633853747,6.346847675240449,1045.0,22.574491397580623,5.4968521212024966,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,681.0,1045.0,3.8611034734642393,9.357955594666736,9.355432329449648,heterogeneity_gp_re_high_perm_1,3
order_blend_50,order_blend_50,3,True,True,289.0,1045.0,756.0,15.015935849817234,7.595820917461015,1045.0,22.654102848295135,5.574169204063774,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1045.0,289.0,3.8611034734642393,9.357726697302882,9.435272677528014,heterogeneity_gp_re_high_perm_1,3
guarded_blend,fixed_pair,3,True,True,681.0,1045.0,364.0,19.85148633853747,6.346847675240449,1045.0,22.574491397580623,5.4968521212024966,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,681.0,1045.0,3.8611034734642393,9.357955594666736,9.355432329449648,heterogeneity_gp_re_high_perm_1,3
protected_blend_50,protected_blend_50,3,True,True,747.0,1116.0,369.0,20.639535473288593,6.47190998185414,1116.0,23.00516062486484,5.5875711182390875,7,5,"(np.int64(1), np.int64(2), np.int64(0))",,747.0,1116.0,4.031309601275395,9.618880719514483,9.354970304074962,heterogeneity_gp_re_high_perm_1,3
fixed_pair,fixed_pair,4,True,True,708.0,1128.0,420.0,19.943144607700695,6.251906257757649,1128.0,23.939855291906355,4.136449224139325,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,708.0,1128.0,5.223546023630041,9.35631402050695,9.359995247769366,heterogeneity_gp_re_high_perm_1,4
order_blend_50,order_blend_50,4,True,True,370.0,1111.0,741.0,15.003716526731614,7.4464987984369415,1111.0,23.670004610643357,4.406608041660081,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1111.0,370.0,4.954447306255054,9.361055347915135,9.354501956473166,heterogeneity_gp_re_high_perm_1,4
guarded_blend,fixed_pair,4,True,True,708.0,1128.0,420.0,19.943144607700695,6.251906257757649,1128.0,23.939855291906355,4.136449224139325,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,708.0,1128.0,5.223546023630041,9.35631402050695,9.359995247769366,heterogeneity_gp_re_high_perm_1,4
protected_blend_50,protected_blend_50,4,True,True,754.0,1132.0,378.0,20.229986080060883,6.190844429511923,1132.0,23.97578579518508,4.15819393455729,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,754.0,1132.0,5.231796526913198,9.389990461470488,9.353998806801394,heterogeneity_gp_re_high_perm_1,4
fixed_pair,fixed_pair,5,True,True,785.0,1211.0,426.0,20.197571925132696,5.995413581443523,1211.0,23.090532710150573,4.974278835449885,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,785.0,1211.0,4.381002505616001,9.355281341065886,9.354248863468685,heterogeneity_gp_re_high_perm_1,5
order_blend_50,order_blend_50,5,True,True,422.0,1222.0,800.0,15.50291639212421,7.050455845939043,1222.0,23.16426257852668,5.001911452916496,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1222.0,422.0,4.404168960004019,9.354013205602149,9.406080412920515,heterogeneity_gp_re_high_perm_1,5
guarded_blend,fixed_pair,5,True,True,785.0,1211.0,426.0,20.197571925132696,5.995413581443523,1211.0,23.090532710150573,4.974278835449885,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,785.0,1211.0,4.381002505616001,9.355281341065886,9.354248863468685,heterogeneity_gp_re_high_perm_1,5
protected_blend_50,protected_blend_50,5,True,True,913.0,1195.0,282.0,21.14574049976237,5.733275144411918,1195.0,23.05141035445701,5.023901997934327,9,7,"(np.int64(1), np.int64(2), np.int64(0))",,913.0,1195.0,4.334605979279032,9.358507977213359,9.358296397964617,heterogeneity_gp_re_high_perm_1,5
fixed_pair,fixed_pair,6,True,True,767.0,1166.0,399.0,20.469922616652333,5.727708838435321,1166.0,23.437381521784815,4.632732369431762,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,767.0,1166.0,4.724871945889841,9.357604315321604,9.354905260573368,heterogeneity_gp_re_high_perm_1,6
order_blend_50,order_blend_50,6,True,True,375.0,1147.0,772.0,15.556734903709739,6.893190629019935,1147.0,23.343314200263777,4.726646528343738,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1147.0,375.0,4.631155305833157,9.357801834176895,9.354357060253726,heterogeneity_gp_re_high_perm_1,6
guarded_blend,fixed_pair,6,True,True,767.0,1166.0,399.0,20.469922616652333,5.727708838435321,1166.0,23.437381521784815,4.632732369431762,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,767.0,1166.0,4.724871945889841,9.357604315321604,9.354905260573368,heterogeneity_gp_re_high_perm_1,6
protected_blend_50,protected_blend_50,6,True,True,1118.0,1177.0,59.0,23.00980937063499,4.985599445449974,1177.0,23.816460749485465,4.847140932258066,22,20,"(np.int64(2), np.int64(1), np.int64(0))",,1177.0,1118.0,4.747438877321457,9.594579809579523,9.474442062584485,heterogeneity_gp_re_high_perm_1,6
fixed_pair,fixed_pair,7,True,True,786.0,1215.0,429.0,20.17020996650192,6.024851700207115,1215.0,23.492412122253533,4.577388296895412,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,786.0,1215.0,4.7793522021129125,9.356319421132294,9.356740499008325,heterogeneity_gp_re_high_perm_1,7
order_blend_50,order_blend_50,7,True,True,405.0,1212.0,807.0,15.330999463203753,7.117899283682837,1212.0,23.528841837790573,4.629341657942351,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1212.0,405.0,4.77282825625802,9.402169914200371,9.353843667332184,heterogeneity_gp_re_high_perm_1,7
guarded_blend,fixed_pair,7,True,True,786.0,1215.0,429.0,20.17020996650192,6.024851700207115,1215.0,23.492412122253533,4.577388296895412,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,786.0,1215.0,4.7793522021129125,9.356319421132294,9.356740499008325,heterogeneity_gp_re_high_perm_1,7
protected_blend_50,protected_blend_50,7,True,True,937.0,1213.0,276.0,21.108667618469223,5.65511554681321,1213.0,23.483805339032983,4.580489261035521,11,9,"(np.int64(1), np.int64(2), np.int64(0))",,937.0,1213.0,4.774377936332873,9.354867197368394,9.354560205331717,heterogeneity_gp_re_high_perm_1,7
fixed_pair,fixed_pair,8,True,True,848.0,1218.0,370.0,19.980360016250465,6.2128065947817,1218.0,22.813161743154453,5.441566618422652,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,848.0,1218.0,4.0081116157189705,9.35537189329386,9.449678234141622,heterogeneity_gp_re_high_perm_1,8
order_blend_50,order_blend_50,8,True,True,463.0,1221.0,758.0,15.209401440808882,7.258371509758782,1221.0,22.73316879102909,5.348786710363615,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1221.0,463.0,4.014494058809107,9.355393963047263,9.363280769172722,heterogeneity_gp_re_high_perm_1,8
guarded_blend,fixed_pair,8,True,True,848.0,1218.0,370.0,19.980360016250465,6.2128065947817,1218.0,22.813161743154453,5.441566618422652,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,848.0,1218.0,4.0081116157189705,9.35537189329386,9.449678234141622,heterogeneity_gp_re_high_perm_1,8
protected_blend_50,protected_blend_50,8,True,True,1013.0,1218.0,205.0,21.19772036659151,5.826757039063554,1218.0,22.791234229862226,5.420740896890399,15,13,"(np.int64(1), np.int64(2), np.int64(0))",,1013.0,1218.0,4.0081116157189705,9.354270101533885,9.42885251260937,heterogeneity_gp_re_high_perm_1,8
fixed_pair,fixed_pair,9,True,True,657.0,1086.0,429.0,19.79406410828993,6.398321722417643,1086.0,23.100706450103292,5.0109086762707795,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,657.0,1086.0,4.367408135350474,9.354981503131564,9.378316811621254,heterogeneity_gp_re_high_perm_1,9
order_blend_50,order_blend_50,9,True,True,316.0,1077.0,761.0,15.185118792182593,7.26629974156696,1077.0,23.05460193320092,5.009566673472362,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1077.0,316.0,4.345536887291303,9.353961485145954,9.355103560763665,heterogeneity_gp_re_high_perm_1,9
guarded_blend,fixed_pair,9,True,True,657.0,1086.0,429.0,19.79406410828993,6.398321722417643,1086.0,23.100706450103292,5.0109086762707795,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,657.0,1086.0,4.367408135350474,9.354981503131564,9.378316811621254,heterogeneity_gp_re_high_perm_1,9
protected_blend_50,protected_blend_50,9,True,True,733.0,1086.0,353.0,20.36295159530253,6.158625757752138,1086.0,23.128064107371994,5.036716488227653,7,5,"(np.int64(1), np.int64(2), np.int64(0))",,733.0,1086.0,4.367408135350474,9.356531348443392,9.404124623578127,heterogeneity_gp_re_high_perm_1,9
fixed_pair,fixed_pair,10,True,True,664.0,1047.0,383.0,20.12946672129513,6.060138845796219,1047.0,23.731810840502938,4.6512646894703735,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,664.0,1047.0,4.863477389854557,9.353591371323452,9.51474207932493,heterogeneity_gp_re_high_perm_1,10
order_blend_50,order_blend_50,10,True,True,321.0,1047.0,726.0,15.26464583868194,7.184366227793484,1047.0,23.81239285930521,4.731537752469494,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1047.0,321.0,4.863477389854557,9.595015142324051,9.3539003271266,heterogeneity_gp_re_high_perm_1,10
guarded_blend,fixed_pair,10,True,True,664.0,1047.0,383.0,20.12946672129513,6.060138845796219,1047.0,23.731810840502938,4.6512646894703735,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,664.0,1047.0,4.863477389854557,9.353591371323452,9.51474207932493,heterogeneity_gp_re_high_perm_1,10
protected_blend_50,protected_blend_50,10,True,True,914.0,1047.0,133.0,22.626864003983094,4.827417068228096,1047.0,23.834700011471064,4.752203954768108,11,9,"(np.int64(1), np.int64(2), np.int64(0))",,914.0,1047.0,4.863477389854557,9.355541276993842,9.615681344622665,heterogeneity_gp_re_high_perm_1,10
fixed_pair,fixed_pair,11,True,True,663.0,1158.0,495.0,19.45042835804994,6.743627687589186,1158.0,23.04611287431515,5.0207738142079785,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,663.0,1158.0,4.335042796389362,9.35581661059734,9.355253467328447,heterogeneity_gp_re_high_perm_1,11
order_blend_50,order_blend_50,11,True,True,362.0,1133.0,771.0,14.910069987465569,7.541210868872964,1133.0,22.993463041163125,5.077779787268946,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1133.0,362.0,4.280324265918012,9.358104053186958,9.355034722058155,heterogeneity_gp_re_high_perm_1,11
guarded_blend,fixed_pair,11,True,True,663.0,1158.0,495.0,19.45042835804994,6.743627687589186,1158.0,23.04611287431515,5.0207738142079785,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,663.0,1158.0,4.335042796389362,9.35581661059734,9.355253467328447,heterogeneity_gp_re_high_perm_1,11
protected_blend_50,protected_blend_50,11,True,True,1073.0,1104.0,31.0,22.64473594506525,5.203389100866553,1104.0,22.930562249244346,5.140552329507336,20,18,"(np.int64(2), np.int64(1), np.int64(0))",,1104.0,1073.0,4.21710015436103,9.355809611014951,9.357652483868366,heterogeneity_gp_re_high_perm_1,11
fixed_pair,fixed_pair,12,True,True,709.0,1087.0,378.0,19.880782987661117,6.314826617245469,1087.0,22.97035331731728,5.098653823374688,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,709.0,1087.0,4.257939566856383,9.35659339023107,9.355820360229826,heterogeneity_gp_re_high_perm_1,12
order_blend_50,order_blend_50,12,True,True,307.0,1074.0,767.0,14.905373551131536,7.594294337287584,1074.0,22.96608570511148,5.14886386584879,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1074.0,307.0,4.2303643722496584,9.356493094763374,9.379228238098449,heterogeneity_gp_re_high_perm_1,12
guarded_blend,fixed_pair,12,True,True,709.0,1087.0,378.0,19.880782987661117,6.314826617245469,1087.0,22.97035331731728,5.098653823374688,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,709.0,1087.0,4.257939566856383,9.35659339023107,9.355820360229826,heterogeneity_gp_re_high_perm_1,12
protected_blend_50,protected_blend_50,12,True,True,1063.0,1071.0,8.0,22.844360365828372,5.154329454218164,1071.0,22.927459681511895,5.138835403639416,24,22,"(np.int64(2), np.int64(1), np.int64(0))",,1071.0,1063.0,4.216731481850995,9.355566885490411,9.355161314170488,heterogeneity_gp_re_high_perm_1,12
fixed_pair,fixed_pair,13,True,True,783.0,1184.0,401.0,20.944465574166408,5.250115008800313,1184.0,23.95545877891337,4.110813105811792,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,783.0,1184.0,5.245265773449345,9.356078879261137,9.354114126202889,heterogeneity_gp_re_high_perm_1,13
order_blend_50,order_blend_50,13,True,True,480.0,1185.0,705.0,15.853936155931923,6.599384566525368,1185.0,24.04596073181488,4.1941506072864785,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1185.0,480.0,5.247877734705434,9.442028341991913,9.356054655117534,heterogeneity_gp_re_high_perm_1,13
guarded_blend,fixed_pair,13,True,True,783.0,1184.0,401.0,20.944465574166408,5.250115008800313,1184.0,23.95545877891337,4.110813105811792,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,783.0,1184.0,5.245265773449345,9.356078879261137,9.354114126202889,heterogeneity_gp_re_high_perm_1,13
protected_blend_50,protected_blend_50,13,True,True,1123.0,1163.0,40.0,23.49697355495423,4.339578707860943,1163.0,23.814674534718193,4.253834377206144,24,22,"(np.int64(2), np.int64(1), np.int64(0))",,1163.0,1123.0,5.103079100399962,9.354681956712124,9.356913477606106,heterogeneity_gp_re_high_perm_1,13
fixed_pair,fixed_pair,14,True,True,833.0,1292.0,459.0,20.45376341132867,5.743193834708151,1292.0,23.86345698537806,4.393051630788339,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,833.0,1292.0,5.056569071896767,9.357267210796188,9.449620702685106,heterogeneity_gp_re_high_perm_1,14
order_blend_50,order_blend_50,14,True,True,404.0,1292.0,888.0,15.23214371123045,7.274531864108122,1292.0,23.875538041952147,4.379667816600438,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1292.0,404.0,5.056569071896767,9.436236888497206,9.382732081558174,heterogeneity_gp_re_high_perm_1,14
guarded_blend,fixed_pair,14,True,True,833.0,1292.0,459.0,20.45376341132867,5.743193834708151,1292.0,23.86345698537806,4.393051630788339,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,833.0,1292.0,5.056569071896767,9.357267210796188,9.449620702685106,heterogeneity_gp_re_high_perm_1,14
protected_blend_50,protected_blend_50,14,True,True,1266.0,1292.0,26.0,23.359164698399667,4.495171881430188,1292.0,23.958754091104282,4.490879413604205,28,26,"(np.int64(2), np.int64(1), np.int64(0))",,1292.0,1266.0,5.056569071896767,9.547448485500972,9.354736533706543,heterogeneity_gp_re_high_perm_1,14
fixed_pair,fixed_pair,15,True,True,796.0,1278.0,482.0,20.340322396393155,5.856211191192051,1278.0,23.99082881734856,4.077181582272302,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,796.0,1278.0,5.2798737992980795,9.357055381570381,9.353899636480099,heterogeneity_gp_re_high_perm_1,15
order_blend_50,order_blend_50,15,True,True,413.0,1267.0,854.0,15.070129251928982,7.3801818395003895,1267.0,23.96192127119051,4.10086700125868,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1267.0,413.0,5.253682838344894,9.353688593242039,9.354549839603575,heterogeneity_gp_re_high_perm_1,15
guarded_blend,fixed_pair,15,True,True,796.0,1278.0,482.0,20.340322396393155,5.856211191192051,1278.0,23.99082881734856,4.077181582272302,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,796.0,1278.0,5.2798737992980795,9.357055381570381,9.353899636480099,heterogeneity_gp_re_high_perm_1,15
protected_blend_50,protected_blend_50,15,True,True,796.0,1278.0,482.0,20.340322396393155,5.856211191192051,1278.0,23.99082881734856,4.077181582272302,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,796.0,1278.0,5.2798737992980795,9.357055381570381,9.353899636480099,heterogeneity_gp_re_high_perm_1,15
fixed_pair,fixed_pair,16,True,True,647.0,1002.0,355.0,19.822400278384706,6.373357832771932,1002.0,22.791223792794078,5.276159618220474,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,647.0,1002.0,4.080508025135623,9.356667643356097,9.354048124302357,heterogeneity_gp_re_high_perm_1,16
order_blend_50,order_blend_50,16,True,True,219.0,991.0,772.0,14.811457285022758,7.836358615494391,991.0,22.865438981040867,5.398364542445319,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,991.0,219.0,4.054937701702145,9.35719903519126,9.453302244147464,heterogeneity_gp_re_high_perm_1,16
guarded_blend,fixed_pair,16,True,True,647.0,1002.0,355.0,19.822400278384706,6.373357832771932,1002.0,22.791223792794078,5.276159618220474,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,647.0,1002.0,4.080508025135623,9.356667643356097,9.354048124302357,heterogeneity_gp_re_high_perm_1,16
protected_blend_50,protected_blend_50,16,True,True,668.0,1000.0,332.0,19.94694451272544,6.328513845651917,1000.0,22.78818068804123,5.278963283846505,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,668.0,1000.0,4.077065485550907,9.35508643309291,9.356028769397412,heterogeneity_gp_re_high_perm_1,16
fixed_pair,fixed_pair,17,True,True,795.0,1177.0,382.0,20.515582607678432,5.682093617915819,1177.0,23.532918229087997,4.535455245371343,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,795.0,1177.0,4.82217145520356,9.357626700574903,9.353120073309535,heterogeneity_gp_re_high_perm_1,17
order_blend_50,order_blend_50,17,True,True,315.0,1170.0,855.0,15.171870694409817,7.280916070471861,1170.0,23.51505536449003,4.551362217544727,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1170.0,315.0,4.804425458785,9.354842229375302,9.355787676329728,heterogeneity_gp_re_high_perm_1,17
guarded_blend,fixed_pair,17,True,True,795.0,1177.0,382.0,20.515582607678432,5.682093617915819,1177.0,23.532918229087997,4.535455245371343,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,795.0,1177.0,4.82217145520356,9.357626700574903,9.353120073309535,heterogeneity_gp_re_high_perm_1,17
protected_blend_50,protected_blend_50,17,True,True,966.0,1178.0,212.0,22.014467509030183,5.133867546933864,1178.0,23.532884885686723,4.53021672876159,17,15,"(np.int64(1), np.int64(2), np.int64(0))",,966.0,1178.0,4.824676275632915,9.353315605659304,9.354893004394505,heterogeneity_gp_re_high_perm_1,17
fixed_pair,fixed_pair,18,True,True,801.0,1167.0,366.0,20.243766723878792,6.036127621012666,1167.0,23.077032558316738,5.076478464716513,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,801.0,1167.0,4.3222572955069944,9.398735760223508,9.356039502586237,heterogeneity_gp_re_high_perm_1,18
order_blend_50,order_blend_50,18,True,True,448.0,1171.0,723.0,15.189535168064992,7.26040608569378,1171.0,23.041280892882767,5.0256874467426265,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1171.0,448.0,4.330614262685932,9.356301709428559,9.354364920768274,heterogeneity_gp_re_high_perm_1,18
guarded_blend,fixed_pair,18,True,True,801.0,1167.0,366.0,20.243766723878792,6.036127621012666,1167.0,23.077032558316738,5.076478464716513,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,801.0,1167.0,4.3222572955069944,9.398735760223508,9.356039502586237,heterogeneity_gp_re_high_perm_1,18
protected_blend_50,protected_blend_50,18,True,True,959.0,1153.0,194.0,21.38848842803076,5.5911334054297654,1153.0,23.00241953025975,5.0594771708359865,13,11,"(np.int64(1), np.int64(2), np.int64(0))",,959.0,1153.0,4.294859984068513,9.353222391286739,9.3543371549045,heterogeneity_gp_re_high_perm_1,18
fixed_pair,fixed_pair,19,True,True,777.0,1121.0,344.0,20.529691850603577,5.662876398436404,1121.0,23.647205296965673,4.441073215785862,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,777.0,1121.0,4.925529684441021,9.355072712297767,9.366602900226884,heterogeneity_gp_re_high_perm_1,19
order_blend_50,order_blend_50,19,True,True,391.0,1121.0,730.0,15.289262858088799,7.159539255016615,1121.0,23.656173855733343,4.451319136409704,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1121.0,391.0,4.925529684441021,9.376848820850725,9.353795350441596,heterogeneity_gp_re_high_perm_1,19
guarded_blend,fixed_pair,19,True,True,777.0,1121.0,344.0,20.529691850603577,5.662876398436404,1121.0,23.647205296965673,4.441073215785862,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,777.0,1121.0,4.925529684441021,9.355072712297767,9.366602900226884,heterogeneity_gp_re_high_perm_1,19
protected_blend_50,protected_blend_50,19,True,True,921.0,1121.0,200.0,21.465440058414096,5.2732501284556825,1121.0,23.657738673957354,4.451471498682094,11,9,"(np.int64(1), np.int64(2), np.int64(0))",,921.0,1121.0,4.925529684441021,9.355207806393219,9.377001183123115,heterogeneity_gp_re_high_perm_1,19
fixed_pair,fixed_pair,0,True,True,811.0,1403.0,592.0,22.140632698342603,4.054011333452078,1403.0,26.965109669333668,1.1017447519217356,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,811.0,1403.0,8.254365851753382,9.356110603675118,9.354633213905167,heterogeneity_gp_re_high_perm_3,0
order_blend_50,order_blend_50,0,True,True,1061.0,1449.0,388.0,22.81097958372972,2.76419378884475,1449.0,27.127368855488406,0.9591624523340077,19,17,"(np.int64(2), np.int64(1), np.int64(0))",,1449.0,1061.0,8.4067900763053,9.365952528639308,9.354626250543799,heterogeneity_gp_re_high_perm_3,0
guarded_blend,fixed_pair,0,True,True,811.0,1403.0,592.0,22.140632698342603,4.054011333452078,1403.0,26.965109669333668,1.1017447519217356,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,811.0,1403.0,8.254365851753382,9.356110603675118,9.354633213905167,heterogeneity_gp_re_high_perm_3,0
protected_blend_50,protected_blend_50,0,True,True,1362.0,1413.0,51.0,26.434442355906327,1.268777128012271,1413.0,26.995782645943606,1.0667532328901927,22,20,"(np.int64(2), np.int64(1), np.int64(0))",,1413.0,1362.0,8.287632901546019,9.354386134436211,9.353763609961376,heterogeneity_gp_re_high_perm_3,0
fixed_pair,fixed_pair,1,True,True,915.0,1560.0,645.0,22.403858940212665,3.795158717211022,1560.0,27.58654250671324,0.4850799945226374,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,915.0,1560.0,8.873217421966983,9.35829741648962,9.355027668256637,heterogeneity_gp_re_high_perm_3,1
order_blend_50,order_blend_50,1,True,True,1216.0,1532.0,316.0,23.069828917585614,2.6206384734080377,1532.0,27.259685640974837,0.8077888054555853,13,11,"(np.int64(2), np.int64(1), np.int64(0))",,1532.0,1216.0,8.548509771412627,9.356298576868213,9.354877292693999,heterogeneity_gp_re_high_perm_3,1
guarded_blend,fixed_pair,1,True,True,915.0,1560.0,645.0,22.403858940212665,3.795158717211022,1560.0,27.58654250671324,0.4850799945226374,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,915.0,1560.0,8.873217421966983,9.35829741648962,9.355027668256637,heterogeneity_gp_re_high_perm_3,1
protected_blend_50,protected_blend_50,1,True,True,1474.0,1581.0,107.0,26.255291485515425,1.231390700453824,1581.0,27.710044138191698,0.4575423817593496,24,22,"(np.int64(2), np.int64(1), np.int64(0))",,1581.0,1474.0,8.94846573985603,9.35557027672029,9.406008121615379,heterogeneity_gp_re_high_perm_3,1
fixed_pair,fixed_pair,2,True,True,828.0,1471.0,643.0,22.509369002519094,3.6796442441197543,1471.0,27.670961091468214,0.3901672871270243,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,828.0,1471.0,8.963749296621994,9.353295211097201,9.353916583749019,heterogeneity_gp_re_high_perm_3,2
order_blend_50,order_blend_50,2,True,True,1094.0,1465.0,371.0,22.74002058692151,2.7536993691397935,1465.0,27.442039493289247,0.617969608919708,19,17,"(np.int64(2), np.int64(1), np.int64(0))",,1465.0,1094.0,8.735403209987759,9.353263464394022,9.353372818907467,heterogeneity_gp_re_high_perm_3,2
guarded_blend,fixed_pair,2,True,True,828.0,1471.0,643.0,22.509369002519094,3.6796442441197543,1471.0,27.670961091468214,0.3901672871270243,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,828.0,1471.0,8.963749296621994,9.353295211097201,9.353916583749019,heterogeneity_gp_re_high_perm_3,2
protected_blend_50,protected_blend_50,2,True,True,1370.0,1409.0,39.0,26.498343341906484,1.2760567637311873,1409.0,27.21616606101103,0.8455074775604121,26,24,"(np.int64(2), np.int64(1), np.int64(0))",,1409.0,1370.0,8.508467555721564,9.353975033281976,9.353723472007488,heterogeneity_gp_re_high_perm_3,2
fixed_pair,fixed_pair,3,True,True,681.0,1354.0,673.0,21.17109515010514,5.0272388636727765,1354.0,26.00383644522187,2.0659789187581863,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,681.0,1354.0,7.29197667590855,9.357955594666736,9.353904174646587,heterogeneity_gp_re_high_perm_3,3
