load_source,load_seed,horizon_h,expected_continuous_damage_pct,gamma_scale_pct,gamma_shape,probability_below_one_percent_of_mean,q05_pct,median_pct,q95_pct
empirical_1s,2032,1000.0,5.569999999998001,0.13417673000740873,41.512414259092814,4.156308065448459e-67,4.228280353005285,5.525338832059264,7.064081793289748
zuo_slow_30s,2032,0.03333333333333333,0.0001985291666666,0.13417673000740873,0.001479609516908319,0.9845183692051721,0.0,2.6619456589665512e-205,6.636413482096828e-17
zuo_slow_30s,2032,1.0,0.005955874999998,0.13417673000740873,0.044388285507249575,0.7271233946772389,3.8221462050083346e-31,1.290546826339378e-08,0.03015985154564854
zuo_slow_30s,2032,10.0,0.05955874999998,0.13417673000740873,0.44388285507249575,0.10180398277626455,0.00011973259994727544,0.024190937274757407,0.23864052046689233
zuo_slow_30s,2032,100.0,0.5955874999998,0.13417673000740873,4.438828550724957,2.0114750388858914e-08,0.21812644221006294,0.5515086787234166,1.1235705931640985
zuo_slow_30s,2032,1000.0,5.9558749999980005,0.13417673000740873,44.38828550724958,1.2273498748792124e-71,4.565597232051959,5.911209624928578,7.4985280365827
zuo_fast_30s,2032,0.03333333333333333,0.00018627916666659998,0.13417673000740873,0.0013883120169668342,0.9853796394093897,0.0,1.1113062557618512e-218,6.7892603114646216e-18
zuo_fast_30s,2032,1.0,0.0055883749999979995,0.13417673000740873,0.04164936050900503,0.7396648192674957,4.506967708058564e-33,4.611656481650841e-09,0.02741447471681956
zuo_fast_30s,2032,10.0,0.05588374999998,0.13417673000740873,0.41649360509005035,0.11491514023821289,7.558650298295805e-05,0.021214860827450825,0.2289599982250553
zuo_fast_30s,2032,100.0,0.5588374999997999,0.13417673000740873,4.1649360509005025,5.582041261128875e-08,0.19625491414959237,0.5148046953366002,1.0717943715590754
zuo_fast_30s,2032,1000.0,5.588374999997999,0.13417673000740873,41.64936050900503,2.5292019524268327e-67,4.244305428162867,5.543713618430869,7.0848073845025095
empirical_1s,2033,0.03333333333333333,0.00011788916666659999,0.13417673000740873,0.0008786111172935173,0.9903245293324613,0.0,0.0,3.335866501443103e-27
empirical_1s,2033,1.0,0.003536674999998,0.13417673000740873,0.026358333518805517,0.8166217405382797,3.3647279851122665e-51,2.921564756648704e-13,0.01197045065627065
empirical_1s,2033,10.0,0.03536674999998,0.13417673000740873,0.26358333518805516,0.23116987697284758,1.0590540976906505e-06,0.00685792806004127,0.16848123924936673
empirical_1s,2033,100.0,0.35366749999979996,0.13417673000740873,2.6358333518805517,1.7440257794837773e-05,0.08545472201621168,0.3100878730575804,0.7707783762232518
empirical_1s,2033,1000.0,3.536674999998,0.13417673000740873,26.35833351880552,3.2316188000188375e-43,2.4848239911008103,3.492051373292613,4.740770971370436
zuo_slow_30s,2033,0.03333333333333333,0.0001107666666666,0.13417673000740873,0.0008255281423275399,0.9908554843502956,0.0,0.0,7.81401970711611e-29
zuo_slow_30s,2033,1.0,0.0033229999999980003,0.13417673000740873,0.024765844269826198,0.8254295014786468,2.251638430993918e-54,5.3788576155638105e-14,0.010437986291497005
zuo_slow_30s,2033,10.0,0.033229999999980005,0.13417673000740873,0.24765844269826198,0.24934376254281324,5.046202470322836e-07,0.00569434597852085,0.16129914979126148
zuo_slow_30s,2033,100.0,0.33229999999980003,0.13417673000740873,2.47658442698262,3.192923495670713e-05,0.07539119965913343,0.2888034794028162,0.7378319146348504
zuo_slow_30s,2033,1000.0,3.322999999998,0.13417673000740873,24.765844269826196,1.054725796009919e-40,2.306061556116239,3.278383024774228,4.4921626267108605
zuo_fast_30s,2033,0.03333333333333333,0.00016694166666659998,0.13417673000740873,0.0012441923920592048,0.9867529494362061,0.0,8.49828785734653e-244,9.40024292415953e-20
zuo_fast_30s,2033,1.0,0.0050082499999979995,0.13417673000740873,0.03732577176177615,0.7601684056032443,1.0814689685519162e-36,6.685820060020655e-10,0.02303179061722245
zuo_fast_30s,2033,10.0,0.05008249999998,0.13417673000740873,0.3732577176177615,0.139433420620491,3.2011988670905014e-05,0.016710668658392897,0.2130907626414984
zuo_fast_30s,2033,100.0,0.5008249999997999,0.13417673000740873,3.7325771761776148,2.8076269778267715e-07,0.16279464618293404,0.4568797285802177,0.9889475258025799
zuo_fast_30s,2033,1000.0,5.008249999997999,0.13417673000740873,37.325771761776146,1.6402679447429834e-60,3.7403514030537526,4.963596126802539,6.428487985661938
empirical_1s,2034,0.03333333333333333,0.0001647716666666,0.13417673000740873,0.0012280196920695706,0.9869081705387355,0.0,5.532634763693404e-247,5.461831817458244e-20
empirical_1s,2034,1.0,0.004943149999997999,0.13417673000740873,0.036840590762087115,0.7625261005603664,3.7566550416906375e-37,5.233283874226332e-10,0.02253750638581056
empirical_1s,2034,10.0,0.04943149999997999,0.13417673000740873,0.36840590762087116,0.14251817624819535,2.8715946837012205e-05,0.016222440158828323,0.2112597506792119
empirical_1s,2034,100.0,0.49431499999979994,0.13417673000740873,3.6840590762087118,3.366819936114276e-07,0.15912933761464554,0.4503809401217439,0.9795565982425881
empirical_1s,2034,1000.0,4.943149999997999,0.13417673000740873,36.84059076208712,9.538922875021412e-60,3.6840701214200555,4.898497080427403,6.354566291801676
zuo_slow_30s,2034,0.03333333333333333,0.0001237166666666,0.13417673000740873,0.0009220426422656807,0.9898926909972057,0.0,0.0,5.217872948698063e-26
zuo_slow_30s,2034,1.0,0.003711499999998,0.13417673000740873,0.02766127926797042,0.8095410683192649,7.11878679502762e-49,1.0093085039420183e-12,0.013248832802541547
zuo_slow_30s,2034,10.0,0.03711499999998,0.13417673000740873,0.2766127926797042,0.21739742276117388,1.8243669315631455e-06,0.00787091670337818,0.17419812469230742
zuo_slow_30s,2034,100.0,0.3711499999998,0.13417673000740873,2.766127926797042,1.0646012497661896e-05,0.09394573265265901,0.32751018815605154,0.797450673708913
zuo_slow_30s,2034,1000.0,3.711499999998,0.13417673000740873,27.66127926797042,2.840056702977321e-45,2.631867747128968,3.6668715081964263,4.9433924108739715
zuo_fast_30s,2034,0.03333333333333333,0.0001610791666666,0.13417673000740873,0.0012005000170872088,0.9871728367174557,0.0,1.329164717335002e-252,2.0964949832238285e-20
zuo_fast_30s,2034,1.0,0.004832374999998,0.13417673000740873,0.03601500051261627,0.7665654441243344,5.820628964963478e-38,3.3976453614121964e-10,0.021695850536591527
zuo_fast_30s,2034,10.0,0.04832374999998,0.13417673000740873,0.3601500051261627,0.1479381705248463,2.3712276419728113e-05,0.015400619015479039,0.2081186718789281
zuo_fast_30s,2034,100.0,0.4832374999998,0.13417673000740873,3.6015000512616266,4.5869372351081946e-07,0.15293711155934017,0.43932327046350755,0.9635296745401747
zuo_fast_30s,2034,1000.0,4.832374999998,0.13417673000740873,36.01500051261626,1.9081499267249683e-58,3.588436510936242,4.787723762777149,6.228644652775075
empirical_1s,2035,0.03333333333333333,0.00011551500000000001,0.13417673000740873,0.0008609167923053551,0.9905011204731841,0.0,0.0,1.0048526863495702e-27
empirical_1s,2035,1.0,0.00346545,0.13417673000740873,0.02582750376916065,0.819538534337362,3.2530302670908842e-52,1.700993845031219e-13,0.011455548306777327
empirical_1s,2035,10.0,0.034654500000000005,0.13417673000740873,0.25827503769160653,0.23705763728614196,8.355169443466264e-07,0.006460611058587686,0.16611197718332976
empirical_1s,2035,100.0,0.346545,0.13417673000740873,2.582750376916065,2.133130203263631e-05,0.08206046910600558,0.30299181810681,0.7598402718694893
empirical_1s,2035,1000.0,3.46545,0.13417673000740873,25.82750376916065,2.2245127707110428e-42,2.4251152967058176,3.4208284980535097,4.658023028463658
zuo_slow_30s,2035,0.03333333333333333,0.0001546916666666,0.13417673000740873,0.0011528948921177204,0.987632315832343,0.0,5.881389072054344e-263,3.5914412058189835e-21
zuo_slow_30s,2035,1.0,0.004640749999998,0.13417673000740873,0.03458684676353161,0.7736363232346513,1.8742325676300705e-39,1.5330234425765462e-10,0.02023922281946434
zuo_slow_30s,2035,10.0,0.04640749999998,0.13417673000740873,0.34586846763531615,0.1578487588931194,1.6671849984391113e-05,0.014007203892116989,0.20260601603124637
zuo_slow_30s,2035,100.0,0.46407499999979995,0.13417673000740873,3.458684676353161,7.835989687238127e-07,0.14236360570903384,0.42019750385557764,0.9356591559397474
zuo_slow_30s,2035,1000.0,4.6407499999979995,0.13417673000740873,34.58684676353161,3.401128460860447e-56,3.4234221919491614,4.596101864614302,6.010399292110457
zuo_fast_30s,2035,0.03333333333333333,0.0001610791666666,0.13417673000740873,0.0012005000170872088,0.9871728367174557,0.0,1.329164717335002e-252,2.0964949832238285e-20
zuo_fast_30s,2035,1.0,0.004832374999998,0.13417673000740873,0.03601500051261627,0.7665654441243344,5.820628964963478e-38,3.3976453614121964e-10,0.021695850536591527
zuo_fast_30s,2035,10.0,0.04832374999998,0.13417673000740873,0.3601500051261627,0.1479381705248463,2.3712276419728113e-05,0.015400619015479039,0.2081186718789281
zuo_fast_30s,2035,100.0,0.4832374999998,0.13417673000740873,3.6015000512616266,4.5869372351081946e-07,0.15293711155934017,0.43932327046350755,0.9635296745401747
zuo_fast_30s,2035,1000.0,4.832374999998,0.13417673000740873,36.01500051261626,1.9081499267249683e-58,3.588436510936242,4.787723762777149,6.228644652775075
