scenario,load_source,load_seed,strategy,health_seed,n_steps,hydrogen_g,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,main_expected_continuous_damage_pct,main_sampled_continuous_damage_pct,main_discrete_damage_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,constraint_violation_steps,safety_override_steps,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct
synthetic_event_markov_seed_2026,synthetic_event_markov,2026,average,12026,120,43.873993238009696,43.777202678397074,0.001424470833333334,0.0011114658333333334,0.0003130050000000001,5.133333333333334e-05,5.133333333333336e-05,0.0010601325,0.001424470833333334,0.0011114658333333334,0.0003130050000000001,6.953418935213073,0.6542616274123846,6.299157307800689,6.180186054170157,37.693807183839546,0.2479507281726127,0.7000516288766119,5.162887661191995e-05,0,0,7.105427357601002e-15,0,0.0,75,97,3.7419236476388806,5.611897783611094,8.06652777616268e-05,1,0.5531268973891925,0.5,11040.0,13665.0,0.9359747558333338,6.547872539444428
synthetic_event_markov_seed_2026,synthetic_event_markov,2026,beam_health,12026,120,42.701888986356735,42.781888968428504,0.0014753422222222225,0.0011446797222222221,0.0003306625000000001,6.972222222222221e-05,6.972222222222224e-05,0.0010749574999999998,0.0014753422222222225,0.0011446797222222221,0.0003306625000000001,3.2830651146510594,0.7980459686461027,2.485019146004957,10.335828400939748,32.36606058541699,0.09401725377611718,0.699957327354859,-4.267264514090652e-05,0,0,3.552713678800501e-15,0,0.0,75,118,3.741949083333327,5.6118550216666545,3.79033333218759e-05,1,0.3830318153462258,0.3324742268041237,14835.0,9210.0,0.9360215725,6.547876594166654
real_block_bootstrap_seed_2026,real_block_bootstrap,2026,average,12026,120,31.566898595653612,31.5573925249659,0.0014523683333333335,0.0011230624999999995,0.00032930583333333344,6.293e-05,6.293000000000002e-05,0.0010601325,0.0014523683333333335,0.0011230624999999995,0.00032930583333333344,1.4119768795227525,0.05213385545565513,1.3598430240670973,1.3319366496056375,30.234961946047967,0.07058696789400276,0.7000050706159006,5.070615900604203e-06,0,0,8.881784197001252e-16,0,0.0,75,109,3.7419375963888806,5.6118849866666505,6.786833331817732e-05,1,0.28270042194092826,0.5,12750.0,5025.0,0.9359951030555553,6.547880089722206
real_block_bootstrap_seed_2026,real_block_bootstrap,2026,beam_health,12026,120,31.49586197434131,31.44576450812677,0.001391646666666667,0.0005382916666666664,0.0008533550000000002,3.3466666666666676e-05,3.346666666666669e-05,0.000504825,0.001391646666666667,0.0005382916666666664,0.0008533550000000002,1.7452688295916656,0.004222788570297863,1.741046041021368,0.6659683248028188,30.829893649538487,0.04546493156771539,0.7000267223984664,2.6722398466461073e-05,0,0,8.881784197001252e-16,0,0.0,75,114,3.7419072355555505,5.61181726499999,1.4666665815177282e-07,1,0.3360586411051593,0.0,11775.0,5960.0,0.9359986030555552,6.547815868055546
synthetic_event_markov_seed_2027,synthetic_event_markov,2027,average,12027,120,57.806050592884645,58.081248328291665,0.0014631866666666672,0.0011153741666666667,0.00034781250000000003,5.524166666666667e-05,5.524166666666669e-05,0.0010601325,0.0014631866666666672,0.0011153741666666667,0.00034781250000000003,8.14765428195444,1.9907778139735868,6.1568764679808545,12.96418338949487,44.8418672033898,0.5215848472928459,0.6998532072757707,-0.00014679272422923884,0,0,0.0,0,0.0,75,95,3.741943005555547,5.611886793888873,6.967555554038274e-05,1,0.4470046082949309,0.5,18000.0,14550.0,0.935999608611111,6.547886402499984
synthetic_event_markov_seed_2027,synthetic_event_markov,2027,beam_health,12027,120,57.29991466603452,57.534355565780324,0.0014105736111111114,0.0011096602777777775,0.0003009133333333334,4.952777777777779e-05,4.9527777777777806e-05,0.0010601325,0.0014105736111111114,0.0011096602777777775,0.0003009133333333334,6.4462946303472775,1.9615828221647575,4.48471180818252,15.592538378049998,41.70737628798453,0.39384739802679203,0.6998749473054582,-0.00012505269454177181,0,0,0.0,0,0.0,75,95,3.7419166990277706,5.61186383083332,4.67124999872226e-05,1,0.4165504416550442,0.4561503416856492,18825.0,13440.0,0.935984783611111,6.547848614444431
real_block_bootstrap_seed_2027,real_block_bootstrap,2027,average,12027,120,42.03592066155392,41.9744953726723,0.0014896969444444445,0.0012204908333333332,0.00026920611111111117,9.809333333333333e-05,9.809333333333335e-05,0.0011223975,0.0014896969444444445,0.0012204908333333332,0.00026920611111111117,5.159513956687196,3.3051111016394534,1.8544028550477414,23.530880809699596,18.505039851854324,0.6319203491592371,0.7000327647517817,3.27647517817109e-05,0,1,3.552713678800501e-15,4,0.03333333333333333,75,120,3.741956260694435,5.611904448611094,8.733027776131053e-05,1,0.501056189269117,0.5,11810.0,11860.0,0.9360040363888884,6.547908484999982
real_block_bootstrap_seed_2027,real_block_bootstrap,2027,beam_health,12027,120,42.00040235089776,41.944895934108274,0.0014833372222222221,0.0012132677777777776,0.0002700694444444445,0.00010717777777777778,0.00010717777777777782,0.00110609,0.0014833372222222221,0.0012132677777777776,0.0002700694444444445,3.487418279947957,1.5976102191233221,1.8898080608246353,23.069142771169638,18.931259579728128,0.5961262310679796,0.7000296075769689,2.9607576968904148e-05,0,1,7.105427357601002e-15,4,0.03333333333333333,75,120,3.7419530808333232,5.611872766666649,5.5648333316615783e-05,1,0.4040169133192389,0.3233256351039261,14095.0,9555.0,0.9360166974999989,6.547889464166648
synthetic_event_markov_seed_2028,synthetic_event_markov,2028,average,12028,120,54.21870121661347,54.25063836531949,0.0014678533333333335,0.0011234708333333334,0.00034438250000000007,6.333833333333334e-05,6.333833333333336e-05,0.0010601325,0.0014678533333333335,0.0011234708333333334,0.00034438250000000007,7.050521461879739,2.5746287647065995,4.4758926971731405,15.592538378049994,38.626162838563495,0.34533084483944193,0.6999829644635129,-1.7035536487020053e-05,0,0,0.0,0,0.0,75,97,3.7419453388888804,5.611887016111095,6.989777776233996e-05,1,0.4615132656403538,0.5,16440.0,14090.0,0.9360018308333332,6.547888846944428
synthetic_event_markov_seed_2028,synthetic_event_markov,2028,beam_health,12028,120,54.04998924099676,54.2674773730376,0.0014762533333333334,0.001148290833333333,0.00032796250000000006,7.333333333333332e-05,7.333333333333334e-05,0.0010749574999999998,0.0014762533333333334,0.001148290833333333,0.00032796250000000006,6.300533539770575,2.430262115444975,3.8702714243256,15.787889086658828,38.26210015433795,0.2999326959148916,0.6998839900504901,-0.00011600994950988763,0,0,4.440892098500626e-16,0,0.0,75,115,3.7419495388888815,5.611838099444431,2.0981111098605787e-05,1,0.4391325776244455,0.5416197975253093,17070.0,13365.0,0.9360304891666661,6.547868588611097
