template_id,template_source,source_seed,segment_id,start_offset,start_timestamp,end_timestamp,raw_power_mean_kw,raw_power_max_kw,positive_share,duration_h,role_0_source_stack,role_1_source_stack,role_0_continuous_mean_pct,role_1_continuous_mean_pct,role_0_load_shift_damage_pct,role_1_load_shift_damage_pct,role_0_operational_start_damage_pct,role_1_operational_start_damage_pct,internal_start_count,tracking_mae_kw,tracking_max_abs_kw,tracking_within_tolerance_share,constraint_violation_steps,safety_override_steps,planning_runtime_s
real_calibration_window_006,real_calibration_window,2026,8,9370,2025-05-18 16:02:58,2025-05-18 16:07:57,23.186928416666667,23.2169,1.0,0.0833333333333333,1,0,0.0002891666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0576722241992539,0.5447375247502251,1.0,0,0,80.78728479729034
real_calibration_window_007,real_calibration_window,2026,9,4296,2025-05-19 07:10:05,2025-05-19 07:15:04,23.37831575,23.4234,1.0,0.0833333333333333,1,0,0.0002891666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.5408315771314971,0.665441648981016,1.0,0,0,81.04577950225212
real_calibration_window_008,real_calibration_window,2026,8,8088,2025-05-18 15:41:36,2025-05-18 15:46:35,23.16716058333333,23.2169,1.0,0.0833333333333333,1,0,0.0002891666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.1015947805160385,0.5774128206841098,1.0,0,0,80.78425860079005
real_calibration_window_009,real_calibration_window,2026,5,14239,2025-05-17 16:56:49,2025-05-17 17:01:48,13.199711083333334,18.2589,1.0,0.0833333333333333,0,1,0.0001748055555555,0.0001635833333333,0.0005337,0.0005337,0.00011270215229804732,0.00011270215229804732,0,0.644224215577318,2.1041935376020646,1.0,0,0,45.10893349861726
real_calibration_window_010,real_calibration_window,2026,1,1371,2025-05-17 09:40:21,2025-05-17 09:45:20,22.81949827777778,23.8,1.0,0.0833333333333333,1,0,0.0001727916666666,0.0002520083333333,0.0003558,0.0002372,0.00011270215229804732,0.00011270215229804732,0,1.0917079783841577,4.846719843686529,1.0,0,1,62.63205380109139
real_calibration_window_011,real_calibration_window,2026,5,4622,2025-05-17 14:16:32,2025-05-17 14:21:31,11.510613333333332,11.52,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.5100821041678348,0.5549814963039523,1.0,0,0,83.80298000224866
real_calibration_window_012,real_calibration_window,2026,7,16646,2025-05-18 10:26:14,2025-05-18 10:31:13,14.866270833333337,14.9125,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.219440788918608,0.3467745135636164,1.0,0,0,83.01630619820207
real_calibration_window_013,real_calibration_window,2026,5,10323,2025-05-17 15:51:33,2025-05-17 15:56:32,29.792641583333328,31.204,1.0,0.0833333333333333,0,1,0.0002507833333333,0.0002891666666666,0.0001186,0.0,0.00011270215229804732,0.00011270215229804732,0,3.836666741404521,5.309322103405634,1.0,0,0,75.96729649952613
real_calibration_window_014,real_calibration_window,2026,13,8857,2025-05-19 13:53:53,2025-05-19 13:58:52,23.160672166666668,23.2288,1.0,0.0833333333333333,1,0,0.0002891666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.1167827276220853,0.5447373252992023,1.0,0,0,83.48578730272129
real_calibration_window_015,real_calibration_window,2026,5,2392,2025-05-17 13:39:22,2025-05-17 13:44:21,31.195106666666664,31.204,1.0,0.0833333333333333,0,1,0.0002891666666666,0.0002891666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,4.372518373000203,4.372520343655552,1.0,0,0,83.15870049921796
