date,current_point_a,rows,stack_voltage_trimmed_mean_v,stack_voltage_median_v,stack_voltage_std_v,actual_current_mean_a,coolant_in_mean_c,coolant_out_mean_c,air_in_pressure_mean_raw,h2_in_pressure_mean_raw,source_files
2025-05-27,340.0,86,111.48717948717947,111.0,0.4998647734931319,339.9348837209303,69.86627906976743,75.75581395348838,161.0988372093023,170.3453488372093,21UBE0022_苏E02625F-2025-05-28.csv
2025-05-29,195.0,1916,119.24565469293164,119.0,0.4771562479920871,194.9299582463466,67.73449895615866,71.52181628392484,133.40563674321504,142.95334029227556,21UBE0022_苏E02625F-2025-05-30.csv
2025-05-29,270.0,278,115.88888888888889,116.0,0.3545857721629601,269.9251798561152,69.36151079136691,74.22446043165468,148.17194244604318,157.5115107913669,21UBE0022_苏E02625F-2025-05-30.csv
2025-05-29,340.0,50,110.65217391304348,111.0,0.48,339.936,69.714,75.47800000000001,160.26000000000002,169.43199999999996,21UBE0022_苏E02625F-2025-05-30.csv
2025-06-09,195.0,3290,119.23463875759624,120.0,0.997774937913978,194.9301823708207,67.64045592705168,71.52407294832827,131.6104255319149,141.06319148936169,21UBE0022_苏E02625F-2025-06-10.csv
2025-06-09,270.0,325,115.87713310580205,116.0,0.4559040696353336,268.9350769230769,69.68338461538461,74.54584615384616,146.20523076923075,155.8381538461539,21UBE0022_苏E02625F-2025-06-10.csv
2025-06-09,340.0,114,111.73076923076924,112.0,0.7639137213009559,339.9298245614035,69.93947368421053,75.88508771929823,158.31052631578947,167.9728070175439,21UBE0022_苏E02625F-2025-06-10.csv
2025-06-10,195.0,7743,119.12656048213518,119.0,0.6882575695060871,195.0447113521891,67.6203151233372,71.51059021051272,132.47247836755778,141.9819062378923,21UBE0022_苏E02625F-2025-06-11.csv
2025-06-10,270.0,647,115.43053173241852,115.0,0.6411705061998993,269.9289026275116,69.62642967542503,74.49752704791345,147.4888717156105,156.97836166924264,21UBE0022_苏E02625F-2025-06-11.csv
2025-06-11,195.0,7045,119.26746569941648,119.0,0.629099388151547,194.92851667849544,67.58864442867282,71.46422995031938,132.77821149751597,142.18766501064584,21UBE0022_苏E02625F-2025-06-12.csv
2025-06-11,270.0,589,115.77401129943505,116.0,0.4701813512707989,269.9293718166384,69.60305602716468,74.48879456706283,147.65144312393886,157.0030560271647,21UBE0022_苏E02625F-2025-06-12.csv
2025-06-12,195.0,6660,119.60110110110112,120.0,0.7993072847025868,195.2335435435436,67.57475975975976,71.47367867867867,132.72402402402403,142.18112612612614,21UBE0022_苏E02625F-2025-06-13.csv
2025-06-12,270.0,773,115.55380200860832,116.0,0.6558874336252714,269.9284605433377,69.59987063389391,74.47464424320827,148.0648124191462,157.4341526520052,21UBE0022_苏E02625F-2025-06-13.csv
2025-06-12,340.0,235,112.09389671361502,112.0,0.4533462926098407,339.9480851063829,69.55574468085106,75.50808510638298,159.82042553191488,169.07106382978722,21UBE0022_苏E02625F-2025-06-13.csv
2025-06-13,195.0,1885,119.90689451974072,120.0,0.6097741133568435,194.92641909814327,67.75320954907161,71.6867374005305,132.33087533156498,141.90381962864723,21UBE0022_苏E02625F-2025-06-14.csv
2025-06-13,270.0,846,115.4724409448819,115.0,0.5716153667974435,269.7114657210402,69.62174940898345,74.57446808510639,147.32151300236407,156.8033096926714,21UBE0022_苏E02625F-2025-06-14.csv
2025-06-14,120.0,79,124.24657534246576,124.0,0.5313440977674774,118.9392405063291,65.28101265822784,67.74177215189874,122.28860759493672,131.9354430379747,21UBE0022_苏E02625F-2025-06-15.csv
2025-06-14,195.0,5172,118.30111683848796,118.0,0.7209759543200694,195.04044856921888,67.75794663573086,71.73646558391339,131.8168600154679,141.32343387470996,21UBE0022_苏E02625F-2025-06-15.csv
2025-06-14,270.0,370,115.16766467065868,115.0,0.435663603883457,269.9283783783784,69.63027027027026,74.62405405405406,146.67216216216215,156.3489189189189,21UBE0022_苏E02625F-2025-06-15.csv
2025-06-15,195.0,6457,119.35988302081542,119.0,0.6543540558809795,195.04808734706523,67.67960353105157,71.6381446492179,131.6825150998916,141.19919467244853,21UBE0022_苏E02625F-2025-06-16.csv
2025-06-15,270.0,1078,115.21502057613168,115.0,0.4794258369228116,269.5482374768089,69.5582560296846,74.51734693877552,146.75463821892393,156.19118738404453,21UBE0022_苏E02625F-2025-06-16.csv
2025-06-27,195.0,4314,118.96910401647786,119.0,0.74166539147683,194.390241075568,67.78843300880854,71.73358831710709,132.2273759851646,141.67554473806214,21UBE0022_苏E02625F-2025-06-28.csv
2025-06-27,270.0,500,116.06888888888888,116.0,0.3340598748727539,269.9288,69.5984,74.5998,146.857,156.32559999999998,21UBE0022_苏E02625F-2025-06-28.csv
2025-06-27,340.0,207,111.85561497326202,112.0,0.5709482783649916,339.31062801932376,69.90579710144928,75.91884057971015,159.12657004830916,168.57584541062803,21UBE0022_苏E02625F-2025-06-28.csv
2025-06-28,90.0,42,131.3684210526316,131.0,0.4856209060564557,90.26190476190476,66.98095238095237,70.74285714285713,121.9857142857143,131.10714285714283,21UBE0022_苏E02625F-2025-06-29.csv
2025-06-28,195.0,7180,118.98560817084494,119.0,0.543322528486936,194.6610724233984,67.80389972144847,71.79006963788301,131.88774373259054,141.39229805013926,21UBE0022_苏E02625F-2025-06-29.csv
2025-06-28,270.0,273,115.65991902834008,116.0,0.5857828914272323,269.68021978021983,69.91758241758242,74.92490842490842,147.09706959706958,156.54432234432235,21UBE0022_苏E02625F-2025-06-29.csv
2025-06-29,195.0,3813,118.75211185551996,119.0,0.7961348979655293,195.24607920272751,67.90270128507737,71.903645423551,131.96084447941251,141.47025963808025,21UBE0022_苏E02625F-2025-06-30.csv
2025-06-29,270.0,856,115.32124352331606,115.0,0.6080155768906228,269.3289719626169,69.67827102803739,74.6911214953271,146.9747663551402,156.467523364486,21UBE0022_苏E02625F-2025-06-30.csv
2025-06-29,340.0,41,110.94594594594597,111.0,0.6227875773074978,338.9439024390244,69.81463414634146,75.8780487804878,158.17560975609754,167.41951219512194,21UBE0022_苏E02625F-2025-06-30.csv
2025-06-30,195.0,8768,118.43335022807906,118.0,0.5896541647875709,194.9268932481752,67.79405793795621,71.82051779197081,132.30674041970804,141.80523494525548,21UBE0022_苏E02625F-2025-07-01.csv
2025-06-30,270.0,506,115.6359649122807,116.0,0.5234729843839779,269.92786561264825,69.50434782608697,74.53913043478262,146.9588932806324,156.41778656126482,21UBE0022_苏E02625F-2025-07-01.csv
2025-06-30,340.0,287,111.13513513513512,111.0,0.3824190626742544,339.9229965156796,69.90418118466899,76.01498257839722,158.97038327526133,168.57630662020907,21UBE0022_苏E02625F-2025-07-01.csv
2025-07-01,90.0,40,131.27777777777777,131.0,0.5809475019311126,90.0275,66.6825,71.08250000000001,122.05,131.34250000000003,21UBE0022_苏E02625F-2025-07-02.csv
2025-07-01,120.0,37,124.37142857142858,124.0,1.105137745960047,120.05675675675674,65.48648648648647,68.28378378378379,122.8702702702703,132.37567567567567,21UBE0022_苏E02625F-2025-07-02.csv
2025-07-01,195.0,6837,118.54004874086108,119.0,0.7785454957537293,194.5191750767881,67.88004972941349,71.92556676905075,132.12705865145531,141.61212520111158,21UBE0022_苏E02625F-2025-07-02.csv
2025-07-01,270.0,711,114.77379095163806,115.0,0.492766470924187,269.9270042194093,69.65175808720113,74.71870604781998,146.9454289732771,156.40225035161745,21UBE0022_苏E02625F-2025-07-02.csv
2025-07-02,195.0,6598,118.07053872053872,118.0,0.6991371300743445,194.9417702334041,67.91207941800546,71.98711730827523,132.11806608063048,141.63843588966353,21UBE0022_苏E02625F-2025-07-03.csv
2025-07-02,270.0,1364,114.55456026058631,115.0,0.5422697955460757,269.9368768328446,69.59186217008796,74.68607038123167,147.02272727272728,156.46173020527857,21UBE0022_苏E02625F-2025-07-03.csv
2025-07-03,195.0,4186,118.02574309978768,118.0,0.6094465535410551,194.32295747730527,67.90174390826564,71.98368370759675,131.79682274247492,141.33217869087434,21UBE0022_苏E02625F-2025-07-04.csv
2025-07-03,270.0,1264,114.61687170474517,115.0,0.6237785492761782,269.9005537974683,69.5487341772152,74.65791139240507,146.9196993670886,156.4121835443038,21UBE0022_苏E02625F-2025-07-04.csv
2025-07-03,340.0,102,110.2608695652174,110.0,0.4510869439344055,339.9254901960785,69.92254901960783,76.18725490196078,158.7921568627451,168.08431372549018,21UBE0022_苏E02625F-2025-07-04.csv
2025-07-04,195.0,5566,117.43033932135728,117.0,0.6739740377471687,194.552227811714,67.88418972332016,71.99593963348904,131.77862019403523,141.31022278117138,21UBE0022_苏E02625F-2025-07-05.csv
2025-07-04,270.0,978,113.86054421768708,114.0,0.518657948996826,269.5448875255624,69.80521472392638,74.919836400818,146.88210633946832,156.3876278118609,21UBE0022_苏E02625F-2025-07-05.csv
2025-07-05,90.0,32,131.3,131.0,0.624218261107443,90.4875,66.884375,71.3,121.9125,131.30624999999998,21UBE0022_苏E02625F-2025-07-06.csv
2025-07-05,195.0,3523,117.49731945758435,117.0,0.7048907244874134,194.9316491626455,67.92759012205508,72.06573942662504,131.79128583593527,141.30888447346013,21UBE0022_苏E02625F-2025-07-06.csv
2025-07-05,270.0,440,113.67929292929291,114.0,0.7029453971717564,269.669090909091,69.91863636363635,75.10522727272728,146.69931818181817,156.16545454545457,21UBE0022_苏E02625F-2025-07-06.csv
2025-07-06,195.0,5115,117.15287730727472,117.0,0.716498141316018,194.6451221896384,67.84140762463343,72.02179863147605,131.6283284457478,141.09915933528836,21UBE0022_苏E02625F-2025-07-07.csv
2025-07-06,270.0,277,113.53386454183268,113.0,0.803652598122246,269.8386281588448,69.87075812274368,75.08628158844766,146.7772563176895,156.22707581227436,21UBE0022_苏E02625F-2025-07-07.csv
2025-07-06,340.0,195,110.0,110.0,0.1983495344186022,339.9317948717949,69.93897435897435,76.24871794871795,159.01435897435897,168.5292307692308,21UBE0022_苏E02625F-2025-07-07.csv
2025-07-07,90.0,32,131.06666666666666,131.0,0.7281987623581903,89.946875,66.63125,71.090625,121.515625,130.93437500000002,21UBE0022_苏E02625F-2025-07-08.csv
2025-07-07,195.0,7296,116.80054811205846,117.0,0.644669181969399,194.93556743421053,67.81739309210526,72.02565789473684,131.6313048245614,141.13068804824562,21UBE0022_苏E02625F-2025-07-08.csv
2025-07-07,270.0,258,113.8846153846154,114.0,0.5504558315602152,269.9263565891473,69.90891472868218,75.1515503875969,146.56046511627906,156.00968992248062,21UBE0022_苏E02625F-2025-07-08.csv
2025-07-08,90.0,33,130.48387096774192,131.0,0.6569540420811757,89.93030303030304,66.66666666666667,71.14848484848486,121.70909090909092,131.0121212121212,21UBE0022_苏E02625F-2025-07-09.csv
2025-07-08,120.0,33,123.16129032258064,123.0,0.904026296374321,119.86666666666667,65.29999999999998,68.02121212121212,122.2969696969697,131.96060606060607,21UBE0022_苏E02625F-2025-07-09.csv
2025-07-08,195.0,7161,117.45259891388672,117.0,0.8344486933551658,194.92953498114792,67.81124144672532,72.01251221896383,131.67758692919983,141.1531908951264,21UBE0022_苏E02625F-2025-07-09.csv
2025-07-08,270.0,299,114.14760147601476,114.0,0.5688372341262687,269.9083612040134,69.86588628762541,75.11170568561872,146.74648829431436,156.24280936454852,21UBE0022_苏E02625F-2025-07-09.csv
2025-07-08,340.0,116,109.73584905660375,110.0,0.6381639835628188,339.2068965517241,69.92844827586208,76.25172413793103,158.16379310344828,167.58879310344827,21UBE0022_苏E02625F-2025-07-09.csv
2025-07-09,195.0,6079,118.0601132833912,118.0,0.4991165535788829,194.1711630202336,67.81699292646817,71.99666063497286,131.8484619180786,141.31393321269945,21UBE0022_苏E02625F-2025-07-10.csv
2025-07-09,270.0,761,115.18248175182482,115.0,0.6345728377003442,269.94940867279894,69.69316688567675,74.9161629434954,146.53876478318003,156.02128777923787,21UBE0022_苏E02625F-2025-07-10.csv
2025-07-09,340.0,219,110.89447236180904,111.0,0.3824183875106868,339.8981735159818,69.90502283105023,76.20821917808219,158.6178082191781,168.0356164383562,21UBE0022_苏E02625F-2025-07-10.csv
2025-07-10,90.0,41,130.67567567567568,131.0,0.5150905385839726,90.2609756097561,66.97317073170731,71.12682926829268,121.88536585365854,131.4878048780488,21UBE0022_苏E02625F-2025-07-11.csv
2025-07-10,195.0,4538,118.16299559471364,118.0,0.5939069452508096,194.76245041868663,67.82443807844867,72.0240634640811,132.03052005288674,141.55275451740852,21UBE0022_苏E02625F-2025-07-11.csv
2025-07-10,270.0,1048,114.32733050847456,114.0,0.516811898555396,269.9392175572519,69.66326335877864,74.90276717557252,146.72127862595423,156.19990458015266,21UBE0022_苏E02625F-2025-07-11.csv
2025-07-11,195.0,4121,118.37152871393909,118.0,0.6337103244130077,194.21977675321529,67.76464450376123,71.97447221548168,131.4778209172531,140.94729434603252,21UBE0022_苏E02625F-2025-07-12.csv
2025-07-11,270.0,1806,114.4649446494465,114.0,0.5550681015595544,269.9287929125139,69.68682170542635,74.94047619047619,146.22718715393137,155.61638981173866,21UBE0022_苏E02625F-2025-07-12.csv
2025-07-12,195.0,6086,118.46695874406718,118.0,0.6213109086059103,194.93248439040423,67.75634242523824,72.01376930660533,131.8386132106474,141.32315149523495,21UBE0022_苏E02625F-2025-07-13.csv
2025-07-12,270.0,674,114.99342105263158,115.0,0.5723869470709676,269.9437685459941,69.69020771513354,74.96750741839763,146.32255192878338,155.90014836795254,21UBE0022_苏E02625F-2025-07-13.csv
2025-07-12,340.0,147,110.83458646616542,111.0,0.4594733276399532,339.9414965986395,69.90272108843538,76.25918367346938,158.1632653061224,167.61972789115646,21UBE0022_苏E02625F-2025-07-13.csv
2025-07-13,195.0,5077,118.51257930430975,119.0,0.6002774415336843,194.92987985030533,67.80549537128225,72.05507189285011,132.06704746897773,141.62011030135906,21UBE0022_苏E02625F-2025-07-14.csv
2025-07-13,270.0,827,114.31543624161074,114.0,0.4902903235079969,269.8243047158404,69.83083434099153,75.10060459492139,146.21692865779926,155.77037484885125,21UBE0022_苏E02625F-2025-07-14.csv
2025-07-14,195.0,1727,117.69389067524116,118.0,0.670369396246383,194.9280833815866,67.79276201505502,72.07041111754488,131.57880718008107,141.04979733642153,21UBE0022_苏E02625F-2025-07-15.csv
2025-07-14,270.0,796,113.97632311977716,114.0,0.289422262148449,269.9278894472362,69.40979899497486,74.73015075376884,146.3275125628141,155.8395728643216,21UBE0022_苏E02625F-2025-07-15.csv
2025-07-21,195.0,124,125.85714285714286,126.0,0.3959833450706747,194.9193548387097,67.52016129032258,70.41532258064515,128.48145161290324,137.93870967741933,21UBE0022_苏E02625F-2025-07-22.csv
2025-07-21,270.0,106,122.625,123.0,1.8342931994296423,269.9273584905661,69.15754716981132,72.88962264150943,140.00660377358489,149.36698113207547,21UBE0022_苏E02625F-2025-07-22.csv
2025-07-22,270.0,582,122.2175572519084,122.0,0.4450536677847974,269.92336769759453,69.73711340206185,73.57285223367698,141.15927835051548,150.67182130584192,21UBE0022_苏E02625F-2025-07-23.csv
2025-07-22,340.0,151,120.11678832116787,120.0,0.5655954827230775,339.930463576159,69.87350993377483,74.6271523178808,151.51258278145693,160.96953642384108,21UBE0022_苏E02625F-2025-07-23.csv
2025-07-23,195.0,8347,124.82284040995609,125.0,0.7254774277827586,195.04701090212052,67.74596861147717,70.71303462321792,128.47440996765303,137.98920570264764,21UBE0022_苏E02625F-2025-07-24.csv
2025-07-23,270.0,679,122.63295269168026,123.0,0.6256275845979382,269.9322533136966,69.62739322533136,73.46921944035347,141.38645066273932,150.89116347569956,21UBE0022_苏E02625F-2025-07-24.csv
2025-07-23,340.0,44,120.4,120.0,0.4916660830178166,339.93181818181813,69.91136363636365,74.67045454545455,151.72954545454544,161.27727272727273,21UBE0022_苏E02625F-2025-07-24.csv
2025-07-24,195.0,7207,124.6443656543857,125.0,0.823361401656814,194.6378798390454,67.6960871375052,70.6535590398224,129.0554322186763,138.57820174830027,21UBE0022_苏E02625F-2025-07-25.csv
2025-07-24,270.0,853,122.57607282184654,123.0,0.4952742482638918,269.58464243845253,69.6934349355217,73.49742086752639,142.357796014068,151.8348182883939,21UBE0022_苏E02625F-2025-07-25.csv
2025-07-24,340.0,69,120.31746031746032,120.0,0.4714045207910317,338.9565217391305,69.97536231884057,74.78550724637684,152.52753623188406,161.99710144927533,21UBE0022_苏E02625F-2025-07-25.csv
2025-07-25,195.0,10319,124.69523091829043,125.0,0.7397350783651808,195.0853861808315,67.77126659560034,70.71785056691542,128.19681170656074,137.63860839228607,21UBE0022_苏E02625F-2025-07-26.csv
2025-07-25,270.0,353,122.71473354231976,123.0,0.6287292739835542,269.9305949008499,69.60764872521247,73.42832861189802,141.5628895184136,151.085835694051,21UBE0022_苏E02625F-2025-07-26.csv
2025-07-25,340.0,104,120.09574468085108,120.0,0.3748767055695756,339.92500000000007,69.87307692307692,74.60480769230769,151.74903846153848,161.22500000000002,21UBE0022_苏E02625F-2025-07-26.csv
2025-07-26,90.0,32,134.46666666666667,134.0,0.7071067811865476,90.30625,67.0875,70.384375,119.115625,128.66875,21UBE0022_苏E02625F-2025-07-27.csv
2025-07-26,195.0,10989,124.44909513699322,124.0,0.7457447519063839,195.0792155792156,67.72722722722723,70.67690417690417,127.73902993902992,137.18090818090818,21UBE0022_苏E02625F-2025-07-27.csv
2025-07-26,270.0,335,122.65346534653465,123.0,0.5784424589574956,269.9537313432836,69.75402985074626,73.55194029850745,140.9023880597015,150.31970149253732,21UBE0022_苏E02625F-2025-07-27.csv
2025-07-26,340.0,82,119.9054054054054,120.0,0.3408094783532224,339.92439024390245,69.81097560975608,74.54024390243903,150.76341463414636,160.21463414634147,21UBE0022_苏E02625F-2025-07-27.csv
2025-07-27,195.0,8772,124.78584093211752,125.0,0.7966541670396209,195.21375968992248,67.72439580483358,70.67085043319655,127.7597583219334,137.17268581851343,21UBE0022_苏E02625F-2025-07-28.csv
2025-07-27,270.0,652,122.64455782312923,123.0,0.506775946610017,269.92576687116565,69.66165644171778,73.44447852760737,140.77745398773007,150.1776073619632,21UBE0022_苏E02625F-2025-07-28.csv
2025-07-27,340.0,105,120.2,120.0,0.4199125273342591,338.9266666666667,69.88380952380952,74.60571428571428,150.8352380952381,160.45523809523812,21UBE0022_苏E02625F-2025-07-28.csv
2025-07-28,270.0,451,122.66093366093368,123.0,0.482382684811984,269.9339246119734,69.73037694013304,73.49090909090911,140.6119733924612,150.08758314855876,21UBE0022_苏E02625F-2025-07-29.csv
2025-08-01,195.0,1604,125.00138504155125,125.0,0.3334677244565186,194.9241271820449,67.68715710723193,70.61683291770574,127.96047381546136,137.3465710723192,21UBE0022_苏E02625F-2025-08-02.csv
