load_source,strategy,n_pairs,zero_violation_share,tracking_within_tolerance_share,main_sampled_damage_increment_pct_mean,main_sampled_damage_increment_pct_std,main_sampled_damage_increment_pct_ci95,main_expected_damage_increment_pct_mean,main_expected_damage_increment_pct_std,main_expected_damage_increment_pct_ci95,gamma_residual_pct_mean,gamma_residual_pct_std,gamma_residual_pct_ci95,damage_increment_range_pct_mean,damage_increment_range_pct_std,damage_increment_range_pct_ci95,hydrogen_g_per_fc_kwh_mean,hydrogen_g_per_fc_kwh_std,hydrogen_g_per_fc_kwh_ci95,fc_tracking_mae_kw_mean,fc_tracking_mae_kw_std,fc_tracking_mae_kw_ci95,total_switch_count_mean,total_switch_count_std,total_switch_count_ci95,online_step_range_mean,online_step_range_std,online_step_range_ci95,planning_runtime_s_mean,planning_runtime_s_std,planning_runtime_s_ci95,gamma_residual_q05_pct,gamma_residual_median_pct,gamma_residual_q95_pct,gamma_residual_skew
empirical_1s,average,10,1.0,1.0,0.004334069,0.0002575597425172565,0.00015963718230452384,0.004470735666666668,0.00025755974251725664,0.00015963718230452395,-0.00013666666666666956,2.74343381683398e-19,1.7003978963404145e-19,0.002219888999999764,0.0001319208437282456,8.17653860583494e-05,50.216137629810575,1.3227621401500531,0.8198564684405534,2.74644844939141,0.4501613980623879,0.27901292518231946,2.0,0.0,0.0,120.0,0.0,0.0,11.420890740072355,2.250547607332242,1.3949038586751805,-0.00013666666666666997,-0.00013666666666666948,-0.00013666666666666948,0.0
empirical_1s,instant_health,10,1.0,1.0,0.004255793,0.00015332742264332372,9.503332112997086e-05,0.004391363000000004,0.0001300047490687623,8.05777782844048e-05,-0.0001355700000000031,3.0451859209596033e-05,1.8874257881463257e-05,0.0021949829999997838,9.188630197143921e-05,5.6951719999954504e-05,52.053435376147675,0.5325243011253183,0.3300619813852931,1.0446195813484347,0.33431838918381585,0.2072126844058939,2.0,0.0,0.0,120.0,0.0,0.0,43.267032400728205,11.33174715319223,7.023489651150418,-0.00018566666666667165,-0.00011810500000000246,-0.00011422000000000207,-1.1211954609816865
empirical_1s,rotating,10,1.0,1.0,0.008121551,0.0009024781906653844,0.0005593617777415436,0.008260338819444445,0.0008774218235065233,0.0005438316804797006,-0.0001387878194444454,3.07601375774933e-05,1.9065330793462535e-05,0.0014781450000001194,0.0007294646497527762,0.0004521268740959681,52.37460272303065,0.5137887040503988,0.318449538009626,1.225866212765545,0.25752968975715607,0.15961855541083303,5.6,0.8432740427115678,0.5226666666666666,53.5,21.63459164291195,13.409258824492209,28.654750300198792,7.850856305624253,4.866011151659655,-0.00018917083333333615,-0.00012178444444444544,-0.00011506212499999991,-1.098754731203406
zuo_fast_30s,average,10,1.0,1.0,0.0043219124999999995,8.595943585494272e-05,5.3278210322213374e-05,0.004476157916666669,8.95294097959033e-05,5.549090309502642e-05,-0.00015424541666666955,1.6949645655506314e-05,1.0505499217618817e-05,0.002213662499999769,4.4028003730545216e-05,2.7288839433306984e-05,52.01866907374415,0.7655104577135721,0.4744682973343683,2.7664498444946144,0.5621109467386084,0.3483999743238894,2.0,0.0,0.0,120.0,0.0,0.0,9.593145750276744,1.3928967229067575,0.8633263331948777,-0.00017559104166666974,-0.0001617791666666691,-0.00013666666666666948,-0.4336373838949349
zuo_fast_30s,instant_health,10,1.0,1.0,0.0042685425,6.080057658032532e-05,3.7684587788882624e-05,0.004433392916666669,5.816546879437488e-05,3.6051331062087837e-05,-0.00016485041666667,1.806254954818276e-05,1.1195284196692947e-05,0.002213662499999769,4.4028003730545216e-05,2.7288839433306984e-05,52.9037661037687,0.5510533367316223,0.3415463966362999,1.340217839203116,0.6344476432627022,0.3932347233318796,2.0,0.0,0.0,120.0,0.0,0.0,40.66582717993297,6.001360613095749,3.719681845091791,-0.0001897922916666696,-0.0001640104166666708,-0.00013888041666666964,0.0
zuo_fast_30s,rotating,10,1.0,1.0,0.0088348425,0.0015544024603994398,0.0009634286263846548,0.009003885416666666,0.001554261810527852,0.0009633414506910765,-0.00016904291666666738,1.8834166243668692e-05,1.1673537179409177e-05,0.0017334295000003496,0.0008822978747455626,0.0005468538883486986,53.195233242987044,0.6160735275634421,0.38184632843406024,1.3439553909063995,0.4600365198888356,0.2851335891023899,6.4,1.577621275493231,0.9778197970769233,54.0,23.664319132398465,14.66729695615385,37.326997450296766,1.5351988553448184,0.9515261086579052,-0.0001941047916666671,-0.00016944166666666913,-0.00014134770833333288,0.0
zuo_slow_30s,average,10,1.0,1.0,0.0041517214999999994,0.0001064417105234908,6.597325568651471e-05,0.004293410666666669,0.000109474523470836,6.78530126261631e-05,-0.00014168916666666958,1.0588359698797326e-05,6.562733333333458e-06,0.0021264914999998387,5.4518924902232366e-05,3.379117974184648e-05,50.755452484342335,1.3238017269651396,0.8205008110241394,2.774445859749684,0.46664000974520786,0.289226474518973,2.0,0.0,0.0,120.0,0.0,0.0,12.191523379669524,1.5303280155773675,0.9485071308924629,-0.00016177916666666996,-0.00013666666666666948,-0.00013666666666666948,-1.7787811838447143
zuo_slow_30s,instant_health,10,1.0,1.0,0.0041220714999999995,8.649413156233307e-05,5.360961815514519e-05,0.004262990666666669,0.00010190183331820472,6.315941064234268e-05,-0.0001409191666666699,2.8576522998201084e-05,1.7711912455369844e-05,0.0021264914999998387,5.4518924902232366e-05,3.379117974184648e-05,52.43667020093089,0.5114157628416811,0.3169787738108747,1.1002395912186798,0.3583694890822087,0.2221197105644824,2.0,0.0,0.0,120.0,0.0,0.0,51.517060480173676,7.222827432921428,4.4767548235382355,-0.00018431479166667147,-0.0001420916666666698,-0.00011076666666666891,-0.7431647100057536
zuo_slow_30s,rotating,10,1.0,1.0,0.008184781,0.000649718254873261,0.00040269954646670247,0.008329586416666666,0.0006311042434577243,0.0003911624626634702,-0.00014480541666666674,2.8811344447384246e-05,1.7857456297454375e-05,0.0017830535000001868,0.0006474985271628424,0.00040132374497804104,52.70930279029608,0.5497610262341791,0.340745414291551,1.271454043445462,0.30366429687654006,0.18821308115187055,5.8,0.6324555320336759,0.39199999999999996,63.0,22.135943621178654,13.719999999999999,38.00562534905039,1.191881547956581,0.7387358369633205,-0.00018839208333333587,-0.0001458833333333326,-0.00011484166666666552,-0.7397763839695136
