load_source,load_seed,strategy,continuous_multiplier,start_stop_multiplier,shift_multiplier,total_damage_pct,aged_stack_increment_pct,max_terminal_damage_pct,increment_range_pct
empirical_1s,2026,rotating,0.5,0.1,0.0,0.00087092875,0.0002420916666666667,7.482664916111111,0.00018849624999999997
empirical_1s,2026,rotating,0.5,0.1,0.1,0.00090265425,0.0002551376666666667,7.4826779621111115,0.00016981674999999997
empirical_1s,2026,rotating,0.5,0.1,0.5,0.00102955625,0.0003073216666666667,7.482730146111112,0.00010134499999999997
empirical_1s,2026,rotating,0.5,0.1,1.0,0.00118818375,0.0003725516666666667,7.4827953761111115,3.6114999999999975e-05
empirical_1s,2026,rotating,0.5,0.1,2.0,0.00150543875,0.0005030116666666667,7.482925836111112,0.00018509375000000004
empirical_1s,2026,rotating,0.5,0.5,0.0,0.00412452875,0.0011044916666666667,7.483527316111111,0.0009332962499999998
empirical_1s,2026,rotating,0.5,0.5,0.1,0.00415625425,0.0011175376666666668,7.483540362111111,0.0009146167499999999
empirical_1s,2026,rotating,0.5,0.5,0.5,0.00428315625,0.0011697216666666666,7.483592546111112,0.0008398987499999998
empirical_1s,2026,rotating,0.5,0.5,1.0,0.00444178375,0.0012349516666666667,7.483657776111111,0.0007465012499999998
empirical_1s,2026,rotating,0.5,0.5,2.0,0.00475903875,0.0013654116666666667,7.483788236111112,0.0006112549999999998
empirical_1s,2026,rotating,0.5,1.0,0.0,0.00819152875,0.0021824916666666667,7.484605316111112,0.00186429625
empirical_1s,2026,rotating,0.5,1.0,0.1,0.00822325425,0.0021955376666666668,7.484618362111111,0.00184561675
empirical_1s,2026,rotating,0.5,1.0,0.5,0.00835015625,0.0022477216666666666,7.484670546111111,0.00177089875
empirical_1s,2026,rotating,0.5,1.0,1.0,0.00850878375,0.002312951666666667,7.484735776111111,0.00167750125
empirical_1s,2026,rotating,0.5,1.0,2.0,0.008826038750000001,0.0024434116666666667,7.484866236111111,0.0014932549999999998
empirical_1s,2026,rotating,0.5,2.0,0.0,0.01632552875,0.004338491666666666,7.486761316111112,0.0037262962499999995
empirical_1s,2026,rotating,0.5,2.0,0.1,0.016357254249999998,0.004351537666666666,7.486774362111111,0.003707616749999999
empirical_1s,2026,rotating,0.5,2.0,0.5,0.01648415625,0.0044037216666666665,7.486826546111112,0.0036328987499999995
empirical_1s,2026,rotating,0.5,2.0,1.0,0.016642783749999997,0.004468951666666666,7.486891776111111,0.0035395012499999995
empirical_1s,2026,rotating,0.5,2.0,2.0,0.016960038749999996,0.004599411666666666,7.487022236111112,0.0033527062499999994
empirical_1s,2026,rotating,1.0,0.0,0.0,0.0001150575,5.298333333333334e-05,7.482475807777778,2.4242500000000007e-05
empirical_1s,2026,rotating,1.0,0.0,0.1,0.000146783,6.602933333333333e-05,7.482488853777778,3.2696e-05
empirical_1s,2026,rotating,1.0,0.0,0.5,0.00027368499999999997,0.00011821333333333334,7.482541037777779,8.8805e-05
empirical_1s,2026,rotating,1.0,0.0,1.0,0.00043231249999999997,0.00018344333333333333,7.482606267777778,0.00018220250000000002
empirical_1s,2026,rotating,1.0,0.0,2.0,0.0007495675,0.0003139033333333333,7.4827367277777785,0.00036899750000000004
empirical_1s,2026,rotating,1.0,0.1,0.0,0.0009284575,0.00026858333333333335,7.482691407777778,0.0001907925
empirical_1s,2026,rotating,1.0,0.1,0.1,0.0009601830000000001,0.00028162933333333336,7.482704453777778,0.000172113
empirical_1s,2026,rotating,1.0,0.1,0.5,0.001087085,0.00033381333333333334,7.482756637777778,9.739500000000001e-05
empirical_1s,2026,rotating,1.0,0.1,1.0,0.0012457125000000001,0.00039904333333333334,7.482821867777778,2.6289999999999994e-05
empirical_1s,2026,rotating,1.0,0.1,2.0,0.0015629675,0.0005295033333333333,7.482952327777778,0.0001827975
empirical_1s,2026,rotating,1.0,0.5,0.0,0.0041820575,0.0011309833333333333,7.483553807777779,0.0009355924999999998
empirical_1s,2026,rotating,1.0,0.5,0.1,0.004213783,0.0011440293333333333,7.483566853777778,0.0009169129999999999
empirical_1s,2026,rotating,1.0,0.5,0.5,0.004340685,0.0011962133333333334,7.483619037777778,0.0008421949999999998
empirical_1s,2026,rotating,1.0,0.5,1.0,0.0044993125,0.0012614433333333333,7.483684267777778,0.0007487974999999998
empirical_1s,2026,rotating,1.0,0.5,2.0,0.0048165675,0.0013919033333333333,7.483814727777778,0.0006014299999999998
empirical_1s,2026,rotating,1.0,1.0,0.0,0.0082490575,0.0022089833333333335,7.484631807777778,0.0018665924999999996
empirical_1s,2026,rotating,1.0,1.0,0.1,0.008280783,0.0022220293333333335,7.4846448537777786,0.0018479129999999996
empirical_1s,2026,rotating,1.0,1.0,0.5,0.008407685,0.0022742133333333333,7.484697037777778,0.0017731949999999995
empirical_1s,2026,rotating,1.0,1.0,1.0,0.0085663125,0.0023394433333333332,7.4847622677777785,0.0016797974999999995
empirical_1s,2026,rotating,1.0,1.0,2.0,0.0088835675,0.0024699033333333334,7.484892727777778,0.0014930024999999995
empirical_1s,2026,rotating,1.0,2.0,0.0,0.0163830575,0.004364983333333333,7.4867878077777785,0.0037285925
empirical_1s,2026,rotating,1.0,2.0,0.1,0.016414783000000002,0.0043780293333333335,7.486800853777778,0.0037099129999999996
empirical_1s,2026,rotating,1.0,2.0,0.5,0.016541685,0.004430213333333334,7.486853037777778,0.003635195
empirical_1s,2026,rotating,1.0,2.0,1.0,0.0167003125,0.004495443333333333,7.486918267777778,0.0035417975
empirical_1s,2026,rotating,1.0,2.0,2.0,0.0170175675,0.004625903333333334,7.487048727777778,0.0033550025
empirical_1s,2026,rotating,2.0,0.0,0.0,0.000230115,0.00010596666666666668,7.482528791111111,4.8485000000000014e-05
empirical_1s,2026,rotating,2.0,0.0,0.1,0.0002618405,0.00011901266666666667,7.482541837111111,5.2346e-05
empirical_1s,2026,rotating,2.0,0.0,0.5,0.00038874250000000003,0.00017119666666666667,7.482594021111112,0.00010453
empirical_1s,2026,rotating,2.0,0.0,1.0,0.0005473699999999999,0.00023642666666666667,7.482659251111111,0.00017761
empirical_1s,2026,rotating,2.0,0.0,2.0,0.0008646249999999999,0.00036688666666666667,7.482789711111112,0.00036440500000000005
empirical_1s,2026,rotating,2.0,0.1,0.0,0.001043515,0.00032156666666666666,7.482744391111112,0.00019538500000000001
empirical_1s,2026,rotating,2.0,0.1,0.1,0.0010752405,0.00033461266666666667,7.482757437111111,0.0001767055
empirical_1s,2026,rotating,2.0,0.1,0.5,0.0012021425,0.00038679666666666666,7.4828096211111115,0.0001019875
empirical_1s,2026,rotating,2.0,0.1,1.0,0.00136077,0.00045202666666666665,7.482874851111111,8.589999999999997e-06
empirical_1s,2026,rotating,2.0,0.1,2.0,0.001678025,0.0005824866666666666,7.4830053111111114,0.00017820500000000007
empirical_1s,2026,rotating,2.0,0.5,0.0,0.004297115,0.0011839666666666666,7.483606791111112,0.0009401850000000001
empirical_1s,2026,rotating,2.0,0.5,0.1,0.0043288405,0.0011970126666666667,7.483619837111111,0.0009215055000000002
empirical_1s,2026,rotating,2.0,0.5,0.5,0.0044557425,0.0012491966666666665,7.483672021111111,0.0008467875000000001
empirical_1s,2026,rotating,2.0,0.5,1.0,0.00461437,0.0013144266666666666,7.483737251111111,0.00075339
empirical_1s,2026,rotating,2.0,0.5,2.0,0.004931625,0.0014448866666666666,7.483867711111111,0.0005817800000000001
empirical_1s,2026,rotating,2.0,1.0,0.0,0.008364115,0.0022619666666666666,7.484684791111111,0.0018711849999999996
empirical_1s,2026,rotating,2.0,1.0,0.1,0.0083958405,0.0022750126666666666,7.484697837111112,0.0018525054999999997
empirical_1s,2026,rotating,2.0,1.0,0.5,0.0085227425,0.0023271966666666664,7.484750021111111,0.0017777874999999996
empirical_1s,2026,rotating,2.0,1.0,1.0,0.00868137,0.0023924266666666668,7.484815251111112,0.0016843899999999996
empirical_1s,2026,rotating,2.0,1.0,2.0,0.008998625,0.0025228866666666665,7.484945711111111,0.0014975949999999996
empirical_1s,2026,rotating,2.0,2.0,0.0,0.016498115,0.004417966666666667,7.486840791111112,0.003733184999999999
empirical_1s,2026,rotating,2.0,2.0,0.1,0.0165298405,0.004431012666666667,7.486853837111111,0.0037145054999999988
empirical_1s,2026,rotating,2.0,2.0,0.5,0.016656742500000002,0.004483196666666667,7.486906021111111,0.003639787499999999
empirical_1s,2026,rotating,2.0,2.0,1.0,0.01681537,0.004548426666666667,7.486971251111112,0.003546389999999999
empirical_1s,2026,rotating,2.0,2.0,2.0,0.017132625,0.0046788866666666665,7.487101711111111,0.003359594999999999
empirical_1s,2026,instant_health,0.5,0.0,0.0,5.711000000000001e-05,0.0,7.482422824444445,3.3333333333333335e-05
empirical_1s,2026,instant_health,0.5,0.0,0.1,8.142300000000001e-05,0.0,7.482422824444445,4.519333333333333e-05
empirical_1s,2026,instant_health,0.5,0.0,0.5,0.000178675,0.0,7.482422824444445,9.263333333333333e-05
empirical_1s,2026,instant_health,0.5,0.0,1.0,0.00030024,0.0,7.482422824444445,0.00015193333333333333
empirical_1s,2026,instant_health,0.5,0.0,2.0,0.00054337,0.0,7.482422824444445,0.0002728366666666667
empirical_1s,2026,instant_health,0.5,0.1,0.0,0.00045891000000000004,0.0,7.482422824444445,0.0002295766666666667
empirical_1s,2026,instant_health,0.5,0.1,0.1,0.00048322300000000007,0.0,7.482422824444445,0.0002420296666666667
empirical_1s,2026,instant_health,0.5,0.1,0.5,0.000580475,0.0,7.482422824444445,0.0002918416666666667
empirical_1s,2026,instant_health,0.5,0.1,1.0,0.0007020400000000001,0.0,7.482422824444445,0.0003541066666666667
empirical_1s,2026,instant_health,0.5,0.1,2.0,0.0009451700000000001,0.0,7.482422824444445,0.0004786366666666667
empirical_1s,2026,instant_health,0.5,0.5,0.0,0.00206611,0.0,7.482422824444445,0.0010527766666666666
empirical_1s,2026,instant_health,0.5,0.5,0.1,0.002090423,0.0,7.482422824444445,0.0010652296666666665
empirical_1s,2026,instant_health,0.5,0.5,0.5,0.002187675,0.0,7.482422824444445,0.0011150416666666665
empirical_1s,2026,instant_health,0.5,0.5,1.0,0.0023092399999999997,0.0,7.482422824444445,0.0011773066666666667
empirical_1s,2026,instant_health,0.5,0.5,2.0,0.00255237,0.0,7.482422824444445,0.0013018366666666665
empirical_1s,2026,instant_health,0.5,1.0,0.0,0.00407511,0.0,7.482422824444445,0.0020817766666666668
empirical_1s,2026,instant_health,0.5,1.0,0.1,0.004099423,0.0,7.482422824444445,0.0020942296666666667
empirical_1s,2026,instant_health,0.5,1.0,0.5,0.004196675,0.0,7.482422824444445,0.002144041666666667
empirical_1s,2026,instant_health,0.5,1.0,1.0,0.004318239999999999,0.0,7.482422824444445,0.0022063066666666666
empirical_1s,2026,instant_health,0.5,1.0,2.0,0.00456137,0.0,7.482422824444445,0.002330836666666667
empirical_1s,2026,instant_health,0.5,2.0,0.0,0.00809311,0.0,7.482422824444445,0.004139776666666667
empirical_1s,2026,instant_health,0.5,2.0,0.1,0.008117422999999999,0.0,7.482422824444445,0.004152229666666667
empirical_1s,2026,instant_health,0.5,2.0,0.5,0.008214675,0.0,7.482422824444445,0.004202041666666666
empirical_1s,2026,instant_health,0.5,2.0,1.0,0.00833624,0.0,7.482422824444445,0.004264306666666667
empirical_1s,2026,instant_health,0.5,2.0,2.0,0.00857937,0.0,7.482422824444445,0.0043888366666666664
empirical_1s,2026,instant_health,1.0,0.0,0.0,0.00011422000000000001,0.0,7.482422824444445,6.666666666666667e-05
empirical_1s,2026,instant_health,1.0,0.0,0.1,0.000138533,0.0,7.482422824444445,7.852666666666667e-05
empirical_1s,2026,instant_health,1.0,0.0,0.5,0.00023578500000000002,0.0,7.482422824444445,0.00012596666666666667
empirical_1s,2026,instant_health,1.0,0.0,1.0,0.00035735,0.0,7.482422824444445,0.00018526666666666665
empirical_1s,2026,instant_health,1.0,0.0,2.0,0.00060048,0.0,7.482422824444445,0.00030386666666666666
empirical_1s,2026,instant_health,1.0,0.1,0.0,0.0005160200000000001,0.0,7.482422824444445,0.0002626666666666667
empirical_1s,2026,instant_health,1.0,0.1,0.1,0.000540333,0.0,7.482422824444445,0.0002745266666666667
empirical_1s,2026,instant_health,1.0,0.1,0.5,0.000637585,0.0,7.482422824444445,0.00032196666666666667
empirical_1s,2026,instant_health,1.0,0.1,1.0,0.0007591500000000001,0.0,7.482422824444445,0.0003812666666666667
empirical_1s,2026,instant_health,1.0,0.1,2.0,0.00100228,0.0,7.482422824444445,0.0005024133333333333
