scenario,load_source,load_seed,strategy,health_seed,n_steps,hydrogen_g,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,main_expected_continuous_damage_pct,main_sampled_continuous_damage_pct,main_discrete_damage_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,objective_total_sum,objective_degradation_increment_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,constraint_violation_steps,safety_override_steps,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct
synthetic_event_markov_seed_2026,synthetic_event_markov,2026,average,12026,120,43.873993238009696,43.777330058600995,0.004858554166666668,0.004266196666666667,0.0005923575000000001,2.566666666666667e-05,2.5666666666666683e-05,0.00424053,0.004858554166666668,0.004266196666666667,0.0005923575000000001,6.956731751593374,29.348358019674173,1.1451955533861782,0.6545893588527539,6.3021423927406195,6.180186054170157,37.693807183839546,0.2479488784977666,0.7000515609309687,5.156093096869707e-05,0,0,7.105427357601002e-15,0,0.0,75,97,3.743640689305551,5.612054894722212,0.00023777638888011765,1,0.5531268973891925,0.5,11040.0,13665.0,0.9376132419444447,6.549668136666657
synthetic_event_markov_seed_2026,synthetic_event_markov,2026,beam_health,12026,120,43.62536506341664,43.64192057927944,0.004844915277777778,0.0041311111111111114,0.0007138041666666668,1.5111111111111112e-05,1.5111111111111122e-05,0.004116,0.004844915277777778,0.0041311111111111114,0.0007138041666666668,6.590296696172157,24.966385035372532,1.141980770886511,0.7360302703155438,5.854266425856613,8.258007227554952,35.367357835861704,0.15383319614694374,0.6999911691523517,-8.8308476482446e-06,0,0,0.0,0,0.0,75,89,3.7436338698611067,5.61205631138888,0.0002391930555477595,1,0.5285975982088337,0.4129032258064516,11580.0,12985.0,0.9376057141666666,6.549662025555547
real_block_bootstrap_seed_2026,real_block_bootstrap,2026,average,12026,120,31.566898595653612,31.55743539715625,0.004981466666666667,0.004271995,0.0007094716666666667,3.1465e-05,3.146500000000002e-05,0.00424053,0.004981466666666667,0.004271995,0.0007094716666666667,1.413057205369158,15.793700467048787,1.1741668982815978,0.052158535585155555,1.3608986697840024,1.3319366496056375,30.234961946047967,0.07058687733002922,0.7000050477475234,5.047747523412305e-06,0,0,8.881784197001252e-16,0,0.0,75,109,3.74370214555555,5.61205368499999,0.00023656666665716752,1,0.28270042194092826,0.5,12750.0,5025.0,0.9376753030555555,6.549728988055545
real_block_bootstrap_seed_2026,real_block_bootstrap,2026,beam_health,12026,120,31.30939084339652,31.521693773320376,0.004701620000000001,0.0,0.004701620000000001,0.0,0.0,0.0,0.004701620000000001,0.0,0.004701620000000001,1.727548149983638,14.97451327919049,1.10820506122,0.0,1.727548149983638,0.0,31.309390843396518,0.05620604702373823,0.6998867558797339,-0.0001132441202660317,0,0,0.0,0,0.0,75,75,3.743562222222219,5.612041004999993,0.00022388666666084411,1,0.3448667044809983,0.0,11550.0,6080.0,0.9375417197222224,6.549582724722216
