boundary_id,boundary_label,boundary_order,boundary_over_calibration,scenario_id,policy,local_seed,first_gain_change_vs_lzw_h,second_gain_change_vs_lzw_h
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,3,405.0,119.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,4,131.0,-112.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,5,297.0,74.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,6,131.0,24.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,7,239.0,-51.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,8,141.0,46.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,9,105.0,-35.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,10,103.0,-137.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,11,192.0,90.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,12,240.0,-8.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,13,317.0,95.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,14,223.0,86.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,15,320.0,36.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,16,172.0,-7.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,17,99.0,-62.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,18,176.0,-92.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_2,guarded_blend,19,186.0,-13.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,0,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,1,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,2,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,3,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,4,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,5,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,6,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,7,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,8,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,9,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,10,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,11,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,12,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,13,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,14,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,15,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,16,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,17,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,18,0.0,0.0
370a_5pct_voltage_loss,"370 A, 5% loss",1,1.3036156466795592,heterogeneity_gp_re_increased_perm_3,guarded_blend,19,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,0,1106.0,572.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,1,588.0,745.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,2,718.0,778.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,3,1235.0,541.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,4,1085.0,663.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,5,1012.0,749.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,6,1047.0,710.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,7,974.0,700.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,8,1086.0,522.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,9,1321.0,374.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,10,1143.0,476.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,11,1154.0,405.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,12,1155.0,401.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,13,678.0,572.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,14,619.0,667.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,15,614.0,922.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,16,1274.0,598.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,17,495.0,783.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,18,1231.0,775.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,reference,guarded_blend,19,1075.0,673.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,0,617.0,97.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,1,924.0,187.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,2,516.0,-136.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,3,969.0,152.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,4,595.0,-102.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,5,821.0,169.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,6,657.0,32.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,7,596.0,52.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,8,580.0,-43.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,9,603.0,-20.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,10,458.0,5.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,11,717.0,144.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,12,470.0,-93.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,13,920.0,140.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,14,705.0,91.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,15,964.0,106.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,16,633.0,-50.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,17,678.0,84.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,18,646.0,-77.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_2,guarded_blend,19,489.0,-98.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,0,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,1,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,2,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,3,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,4,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,5,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,6,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,7,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,8,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,9,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,10,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,11,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,12,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,13,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,14,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,15,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,16,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,17,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,18,0.0,0.0
195a_5pct_voltage_loss,"195 A, 5% loss",2,1.894180880616048,heterogeneity_gp_re_increased_perm_3,guarded_blend,19,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,0,1161.0,593.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,1,666.0,846.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,2,831.0,987.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,3,1325.0,557.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,4,1208.0,760.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,5,1096.0,813.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,6,1113.0,808.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,7,974.0,772.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,8,1197.0,706.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,9,1436.0,513.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,10,1200.0,541.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,11,1260.0,494.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,12,1249.0,490.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,13,743.0,646.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,14,606.0,780.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,15,696.0,995.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,16,1362.0,618.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,17,624.0,782.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,18,1316.0,794.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,reference,guarded_blend,19,1183.0,734.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,0,675.0,-11.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,1,992.0,208.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,2,535.0,-131.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,3,970.0,217.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,4,610.0,-161.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,5,786.0,96.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,6,669.0,12.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,7,824.0,45.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,8,694.0,-78.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,9,661.0,28.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,10,545.0,-30.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,11,837.0,214.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,12,621.0,-137.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,13,985.0,98.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,14,735.0,96.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,15,1012.0,171.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,16,654.0,18.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,17,771.0,166.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,18,665.0,-83.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_2,guarded_blend,19,458.0,-289.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,0,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,1,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,2,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,3,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,4,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,5,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,6,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,7,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,8,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,9,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,10,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,11,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,12,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,13,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,14,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,15,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,16,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,17,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,18,0.0,0.0
370a_10pct_voltage_loss,"370 A, 10% loss",3,1.9807788142182403,heterogeneity_gp_re_increased_perm_3,guarded_blend,19,0.0,0.0
