scenario,load_source,load_seed,strategy,health_seed,n_steps,hydrogen_g,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,constraint_violation_steps,safety_override_steps,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_2_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct
synthetic_event_markov_seed_2026,synthetic_event_markov,2026,average,12026,90,25.64422029374054,25.85849451671629,0.006862030000000002,0.00618625,0.00067578,0.006862030000000002,0.00618625,0.00067578,1.0499031130119767,0.022857626200660227,1.0270454868113166,0.9323556547239461,24.71186463901659,0.13071766516778816,0.6998857043758874,-0.00011429562411258143,0,0,8.881784197001252e-16,0,0.0,60,67,3.743498755555551,5.612045025555548,0.00022790722221577298,2,0.23372576177285317,0.3333333333333333,5740.0,5325.0,3375.0,0.937477975277778,3.7434952905555465,6.549523000833326
synthetic_event_markov_seed_2026,synthetic_event_markov,2026,rotating,12026,90,25.582063250092283,25.594600466910194,0.006993537777777778,0.006262377777777776,0.00073116,0.006993537777777778,0.006262377777777776,0.00073116,0.9567607522462607,0.026491594283626168,0.9302691579626344,1.331936649605637,24.250126600486645,0.04822774173184947,0.6999933125459472,-6.687454052745068e-06,0,0,4.440892098500626e-16,0,0.0,60,88,3.7435425914814764,5.6119054999999936,0.0001151422222256393,2,0.27664005553627213,0.26666666666666666,6925.0,3495.0,3985.0,0.9376134919444444,3.7434952905555465,6.549518991944438
synthetic_event_markov_seed_2026,synthetic_event_markov,2026,instant_health,12026,90,25.74189564804496,25.564967908647333,0.0068667963888888895,0.004101488888888888,0.0027653075,0.0068667963888888895,0.004101488888888888,0.0027653075,1.9856735991154792,0.009450126102155508,1.976223473013324,0.9767535430441339,24.765142105000827,0.03369954446671373,0.7000943747041358,9.43747041358689e-05,0,0,0.0,0,0.0,60,88,3.743500344351849,5.611888906111106,7.178777777372414e-05,2,0.5474301483270093,0.0,3250.0,3310.0,7935.0,0.9375541919444444,3.7435037430555513,6.5494430980555505
synthetic_event_markov_seed_2026,synthetic_event_markov,2026,beam_health,12026,90,25.377832963819415,25.641660797818908,0.00693161472222222,0.0041020722222222215,0.0028295425,0.00693161472222222,0.0041020722222222215,0.0028295425,2.018212348084918,0.01039734660525067,2.0078150014796674,1.0211514313643217,24.356681532455084,0.0367552435441786,0.6998592720742305,-0.00014072792576946824,0,0,0.0,0,0.0,60,88,3.7435219504629598,5.611825406111106,2.9477500000041346e-05,2,0.5636808957312807,0.0,2950.0,3285.0,8055.0,0.9376176919444442,3.743505061388885,6.5494430980555505
real_block_bootstrap_seed_2026,real_block_bootstrap,2026,average,12026,90,26.31018861854336,26.420315039443913,0.007221225,0.006398455,0.00082277,0.007221225,0.006398455,0.00082277,3.4478311959541745,0.04898066460319952,3.3988505313509747,1.9979049744084563,24.312283644134908,0.2214861219908754,0.699941257665839,-5.874233416092167e-05,0,0,8.881784197001252e-16,0,0.0,60,79,3.743618487222216,5.612114244722212,0.0002971263888800202,2,0.553830577117786,0.3333333333333333,3775.0,2835.0,8205.0,0.9375544419444442,3.743632333055548,6.5496686866666565
real_block_bootstrap_seed_2026,real_block_bootstrap,2026,rotating,12026,90,25.120325211562324,25.124348290262137,0.007069439444444447,0.004270164444444444,0.002799274999999999,0.007069439444444447,0.004270164444444444,0.002799274999999999,1.4280153362765882,0.034772357056769815,1.3932429792198184,1.3319366496056373,23.788388561956683,0.057704736570411155,0.6999978540568974,-2.1459431025494524e-06,0,0,4.440892098500626e-16,0,0.0,60,84,3.7435678920370314,5.611979429444436,0.00019618277777855297,2,0.30010604453870626,0.5,2200.0,7700.0,4245.0,0.9376165197222219,3.743491207222214,6.549595949166658
real_block_bootstrap_seed_2026,real_block_bootstrap,2026,instant_health,12026,90,25.38671254148345,25.32438769244094,0.006990100277777779,0.0020348777777777767,0.004955222500000002,0.006990100277777779,0.0020348777777777767,0.004955222500000002,0.8166361395870739,0.0028195882175269093,0.8138165513695471,0.6659683248028188,24.72074421668063,0.043042938688441744,0.7000332445845333,3.3244584533353994e-05,0,0,8.881784197001252e-16,0,0.0,60,83,3.7435414456481433,5.611908428888881,0.00011715416666646661,2,0.060860440713536204,0.0,6765.0,6660.0,870.0,0.9376110641666666,3.7434937797222156,6.549519493055548
real_block_bootstrap_seed_2026,real_block_bootstrap,2026,beam_health,12026,90,25.43999000746768,25.256034039019287,0.006943394166666667,0.004168601666666666,0.0027747924999999996,0.006943394166666667,0.004168601666666666,0.0027747924999999996,2.074666903625569,0.017027895763956618,2.0576390078616127,1.3319366496056373,24.108053357862048,0.05650619576209608,0.7000981236190291,9.812361902916678e-05,0,0,8.881784197001252e-16,0,0.0,60,84,3.74352587694444,5.611891653333328,0.00010575916666000218,2,0.45549738219895286,0.0,1350.0,6450.0,6525.0,0.937557219722222,3.7435715380555488,6.54944887305555
