scenario,load_source,load_seed,strategy,health_seed,n_steps,hydrogen_g,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,main_expected_continuous_damage_pct,main_sampled_continuous_damage_pct,main_discrete_damage_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,constraint_violation_steps,safety_override_steps,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct
real_block_bootstrap_seed_2028,real_block_bootstrap,2028,average,12028,120,60.34560980479941,60.18149797239397,0.005127243333333333,0.004535498333333334,0.000591745,4.5908333333333315e-05,4.5908333333333356e-05,0.004489590000000001,0.005127243333333333,0.004535498333333334,0.000591745,7.015266900914116,3.1623834019270145,3.852883498987102,16.302904591173004,44.04270521362642,0.6561864170794025,0.7000875385944634,8.753859446342105e-05,0,2,7.105427357601002e-15,0,0.0,75,107,3.7437750338888844,5.6120548561111,0.0002377377777675882,1,0.44334902884049443,0.5,18915.0,15065.0,0.9377476058333345,6.549802461944434
real_block_bootstrap_seed_2028,real_block_bootstrap,2028,beam_health,12028,120,60.6741541783688,60.57375216488027,0.005053805277777779,0.004403993611111112,0.0006498116666666668,3.89336111111111e-05,3.89336111111115e-05,0.00436506,0.005053805277777779,0.004403993611111112,0.0006498116666666668,7.8313098973761655,3.904306769144334,3.9270031282318314,16.507134877445868,44.16701930092294,0.6773406221011065,0.7000535552556647,5.3555255664750057e-05,0,2,4.440892098500626e-15,0,0.0,75,106,3.743738314861106,5.611996862499988,0.00017974416665633708,1,0.42967949656080784,0.5868746637977407,19485.0,14680.0,0.9377398836111116,6.5497367461111
synthetic_event_markov_seed_2029,synthetic_event_markov,2029,average,12029,120,51.14636734485647,51.243042031956136,0.00498568,0.0042755300000000005,0.0007101500000000001,3.5e-05,3.500000000000001e-05,0.00424053,0.00498568,0.0042755300000000005,0.0007101500000000001,5.20651073366137,1.612804467348403,3.593706266312966,15.184077805504272,35.96228953935222,0.2202564009116887,0.6999484329307347,-5.15670692652348e-05,0,0,0.0,0,0.0,75,105,3.743704252222218,5.612054531666657,0.00023741333332494285,1,0.4401041666666667,0.5,16125.0,12675.0,0.9376769863888892,6.549731518055546
synthetic_event_markov_seed_2029,synthetic_event_markov,2029,beam_health,12029,120,50.5869539520221,50.8527199311031,0.004919227777777778,0.004274307777777778,0.0006449200000000002,3.377777777777778e-05,3.377777777777778e-05,0.004240529999999999,0.004919227777777778,0.004274307777777778,0.0006449200000000002,3.1310208826975607,1.5365304061432654,1.5944904765542958,17.77691448340324,32.810039468618875,0.11866541945450719,0.6998582382517826,-0.00014176174821733944,0,0,0.0,0,0.0,75,105,3.743671026111107,5.611988079444435,0.0001709611111031517,1,0.344391785150079,0.4155844155844156,18675.0,9810.0,0.9376769863888892,6.549665065833325
real_block_bootstrap_seed_2029,real_block_bootstrap,2029,average,12029,120,43.98942774764218,44.140608037671164,0.005251767500000001,0.0046661475,0.0005856200000000001,5.202749999999999e-05,5.202750000000014e-05,0.00461412,0.005251767500000001,0.0046661475,0.0005856200000000001,4.420036472818172,2.2682903680980386,2.1517461047201323,13.0884974767914,30.90093027085079,0.3490139167728,0.6999193591960693,-8.064080393066497e-05,0,2,3.552713678800501e-15,0,0.0,75,120,3.743837295972216,5.612067202499987,0.00025008416665495137,1,0.4297537343560759,0.5,14125.0,10645.0,0.9378036947222225,6.54987089722221
real_block_bootstrap_seed_2029,real_block_bootstrap,2029,beam_health,12029,120,45.16153199929515,45.078060356955014,0.0050600022222222225,0.004415010555555557,0.0006449916666666666,4.995055555555554e-05,4.99505555555553e-05,0.00436506,0.0050600022222222225,0.004415010555555557,0.0006449916666666666,5.434887384611809,3.1506526804225445,2.2842347041892643,22.376535713374707,22.78499628592044,0.5299313522436384,0.7000445244571394,4.452445713942765e-05,0,1,7.105427357601002e-15,0,0.0,75,120,3.743741413333327,5.612112270555543,0.0002951522222105485,1,0.5098309083759339,0.4452380952380952,12465.0,12965.0,0.9376852780555558,6.549797548611099
synthetic_event_markov_seed_2030,synthetic_event_markov,2030,average,12030,120,57.9836421461654,58.268658084051154,0.004949450833333334,0.004416393333333333,0.0005330574999999999,5.1333333333333325e-05,5.133333333333334e-05,0.0043650600000000005,0.004949450833333334,0.004416393333333333,0.0005330574999999999,8.119471323288725,2.178033511785982,5.941437811502744,19.67714410350728,38.30649804265814,0.36361308080402827,0.6998479701662184,-0.0001520298337815973,0,0,7.105427357601002e-15,0,0.0,75,119,3.7436861376388837,5.612121346944432,0.00030422861110057653,1,0.5177641653905054,0.5,15745.0,16905.0,0.937625464166667,6.5497468111111
synthetic_event_markov_seed_2030,synthetic_event_markov,2030,beam_health,12030,120,57.78829143755659,57.55028394971591,0.005121654444444445,0.004411504444444445,0.00071015,4.644444444444443e-05,4.6444444444444455e-05,0.0043650600000000005,0.005121654444444445,0.004411504444444445,0.00071015,4.632165739541108,1.4917372065859182,3.14042853295519,19.313081419281737,38.47521001827486,0.28835096078100364,0.7001269551418198,0.00012695514181981782,0,0,0.0,0,0.0,75,119,3.7437722394444397,5.612056350555545,0.0002392322222131149,1,0.4274738783036263,0.4110344827586207,18630.0,13910.0,0.937744064166667,6.549800414722212
real_block_bootstrap_seed_2030,real_block_bootstrap,2030,average,12030,120,49.548043365329704,49.80088945621704,0.005239290000000001,0.004532593333333333,0.0007066966666666667,4.300333333333333e-05,4.3003333333333356e-05,0.00448959,0.005239290000000001,0.004532593333333333,0.0007066966666666667,5.177496731181278,3.6614392278842924,1.5160575032969856,22.05687091746936,27.49117244786036,0.5338894262842704,0.6998651298258789,-0.00013487017412106006,0,1,5.329070518200751e-15,0,0.0,75,120,3.743831057222216,5.612066608333321,0.00024948999998897214,1,0.40860215053763443,0.5,16500.0,11400.0,0.9377977530555552,6.5498643613888765
real_block_bootstrap_seed_2030,real_block_bootstrap,2030,beam_health,12030,120,50.00978140385965,49.94720619070223,0.005127543333333334,0.004545602777777778,0.0005819405555555556,5.6012777777777776e-05,5.6012777777777545e-05,0.004489590000000001,0.005127543333333334,0.004545602777777778,0.0005819405555555556,3.186428622319848,1.702151277276382,1.4842773450434654,22.598525154975647,27.411256248884023,0.5456457196582745,0.7000333781308011,3.337813080117602e-05,0,2,7.105427357601002e-15,0,0.0,75,120,3.7437751838888835,5.612054678333322,0.00023755999998931188,1,0.32972301136363635,0.331237721021611,18875.0,9285.0,0.9377478447222227,6.549802523055544
